Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2010-12-28 00:00:00-05:00,0.3438319464148643,0.3461241572049387,0.3403936302297526,0.3424566090106964,194260000,0.0,0.0
2010-12-29 00:00:00-05:00,0.34222740432687376,0.34497805180990154,0.3392475248347154,0.3424566090106964,177660000,0.0,0.0
2010-12-30 00:00:00-05:00,0.3419983528019318,0.3456659029316654,0.3408522468020554,0.34360289573669434,174488000,0.0,0.0
2010-12-31 00:00:00-05:00,0.343832149910175,0.35345946278661033,0.34337371294589814,0.3530009984970093,391252000,0.0,0.0
2011-01-03 00:00:00-05:00,0.3557514698271037,0.36606641854027505,0.3552930058018271,0.36262810230255127,817448000,0.0,0.0
2011-01-04 00:00:00-05:00,0.36331576850298897,0.364920310604437,0.3534592565579392,0.36148199439048767,651384000,0.0,0.0
2011-01-05 00:00:00-05:00,0.3681295433364655,0.3896763773578703,0.3644620209570369,0.38921791315078735,1428216000,0.0,0.0
2011-01-06 00:00:00-05:00,0.39930367168567465,0.44331418732502886,0.39815756578844086,0.4430849552154541,3493312000,0.0,0.0
2011-01-07 00:00:00-05:00,0.43804199670772587,0.4568381510764161,0.4281854827321402,0.45546281337738037,2579984000,0.0,0.0
2011-01-10 00:00:00-05:00,0.44721099379465484,0.47380066462546205,0.44377267570404993,0.47288379073143005,1750348000,0.0,0.0
2011-01-11 00:00:00-05:00,0.47930189852974275,0.4838863215146231,0.45546285528785885,0.465548574924469,2711088000,0.0,0.0
2011-01-12 00:00:00-05:00,0.46577771808234286,0.5356901784786309,0.4641731759031528,0.5352317690849304,3431896000,0.0,0.0
2011-01-13 00:00:00-05:00,0.5295012978292805,0.546463705031189,0.5129973547438772,0.536148726940155,2695192000,0.0,0.0
2011-01-14 00:00:00-05:00,0.5269798906696923,0.5496727991307642,0.5237708057521174,0.5407331585884094,1595352000,0.0,0.0
2011-01-18 00:00:00-05:00,0.5333979727822663,0.5370655212208854,0.515060285239791,0.5281258821487427,1813348000,0.0,0.0
2011-01-19 00:00:00-05:00,0.5283551829266118,0.5409623167752748,0.5125389097858921,0.5136849880218506,1197896000,0.0,0.0
2011-01-20 00:00:00-05:00,0.5086421710266721,0.517123346959855,0.49947327162118654,0.5141434669494629,1111408000,0.0,0.0
2011-01-21 00:00:00-05:00,0.5196447129156463,0.526979809874617,0.5084128627755413,0.5093297362327576,739244000,0.0,0.0
2011-01-24 00:00:00-05:00,0.532710522042697,0.5741996499927582,0.5267508148729166,0.566864550113678,2056900000,0.0,0.0
2011-01-25 00:00:00-05:00,0.5643430102576918,0.5703027713543847,0.545776112672428,0.5494436621665955,1086856000,0.0,0.0
2011-01-26 00:00:00-05:00,0.5551741400460767,0.5730534225696315,0.5512773859539096,0.5625092387199402,1074660000,0.0,0.0
2011-01-27 00:00:00-05:00,0.5705318703573092,0.5719071532116365,0.5501311764355755,0.5609045624732971,657396000,0.0,0.0
2011-01-28 00:00:00-05:00,0.5622802545613599,0.5716783090207007,0.5317937694784827,0.5446301698684692,1094796000,0.0,0.0
2011-01-31 00:00:00-05:00,0.5455469626482046,0.5558618885692626,0.5366073201061509,0.5482975840568542,750160000,0.0,0.0
2011-02-01 00:00:00-05:00,0.5531110561460884,0.5650305203375194,0.5494435076831018,0.5609045624732971,654104000,0.0,0.0
2011-02-02 00:00:00-05:00,0.557695623441837,0.5998723597848513,0.557695623441837,0.586348295211792,1606616000,0.0,0.0
2011-02-03 00:00:00-05:00,0.5872650962847762,0.5872650962847762,0.5627383864874812,0.5753455758094788,1030776000,0.0,0.0
2011-02-04 00:00:00-05:00,0.5833685569203382,0.5929958150099962,0.5810763448060414,0.5884113907814026,872900000,0.0,0.0
2011-02-07 00:00:00-05:00,0.5803884390422419,0.5829098549446187,0.5618214902320116,0.5638844966888428,934236000,0.0,0.0
2011-02-08 00:00:00-05:00,0.5645723268197793,0.5682398766851787,0.5446300346736654,0.547151505947113,1076584000,0.0,0.0
2011-02-09 00:00:00-05:00,0.5492143824241259,0.5547157337870864,0.5240000557295463,0.5338565707206726,1277520000,0.0,0.0
2011-02-10 00:00:00-05:00,0.5219368984239435,0.5320226699131999,0.5180401454328926,0.5230830311775208,1042352000,0.0,0.0
2011-02-11 00:00:00-05:00,0.5212495473406291,0.554945116650661,0.5127683674682486,0.537982702255249,1359276000,0.0,0.0
2011-02-14 00:00:00-05:00,0.5444007609534556,0.56159237486106,0.5276676112149659,0.5297306180000305,1287828000,0.0,0.0
2011-02-15 00:00:00-05:00,0.5306474905419845,0.5324812379132158,0.514601955115857,0.5168942213058472,886980000,0.0,0.0
2011-02-16 00:00:00-05:00,0.5237711125286864,0.5434841523550449,0.5219373096084085,0.5359198451042175,1318364000,0.0,0.0
2011-02-17 00:00:00-05:00,0.5207909301839138,0.5962047543186277,0.5182694594543765,0.5886404514312744,3470096000,0.0,0.0
2011-02-18 00:00:00-05:00,0.5854311289461684,0.594829230760006,0.5783252924069452,0.5874941349029541,1394412000,0.0,0.0
2011-02-22 00:00:00-05:00,0.5682397456437245,0.569844288092819,0.5301889723843848,0.5320227742195129,1396648000,0.0,0.0
2011-02-23 00:00:00-05:00,0.5320228419864202,0.5370656747114444,0.499244156020587,0.5068084597587585,1491604000,0.0,0.0
2011-02-24 00:00:00-05:00,0.5093299842598441,0.528126145213686,0.5056624886450284,0.5191865563392639,1246120000,0.0,0.0
2011-02-25 00:00:00-05:00,0.5331688829403137,0.5386701794580413,0.5258337844829226,0.5299597978591919,775652000,0.0,0.0
2011-02-28 00:00:00-05:00,0.5386700585970783,0.5388993179447422,0.5074959791236163,0.5194154977798462,903696000,0.0,0.0
2011-03-01 00:00:00-05:00,0.5203324344143916,0.5269798632916075,0.49626418948173523,0.49626418948173523,988448000,0.0,0.0
2011-03-02 00:00:00-05:00,0.49557647730096693,0.5049745806570797,0.4641731920637637,0.47563424706459045,1718140000,0.0,0.0
2011-03-03 00:00:00-05:00,0.486637095527833,0.48938777204390593,0.4639441782221815,0.4783851206302643,1593704000,0.0,0.0
2011-03-04 00:00:00-05:00,0.4788434564781739,0.48365708443934324,0.47059148379428695,0.47586357593536377,959760000,0.0,0.0
2011-03-07 00:00:00-05:00,0.4793018518242577,0.48090639424754816,0.4572965853856885,0.46921607851982117,1019140000,0.0,0.0
2011-03-08 00:00:00-05:00,0.47425897181045684,0.47678038784654564,0.4382712051966613,0.44812774658203125,1947184000,0.0,0.0
2011-03-09 00:00:00-05:00,0.44675229186767423,0.4511075085944463,0.4348327743630828,0.43872955441474915,1318976000,0.0,0.0
2011-03-10 00:00:00-05:00,0.4286439489001006,0.4318530339840305,0.41030623006589223,0.4107646942138672,1722736000,0.0,0.0
2011-03-11 00:00:00-05:00,0.4142031225027164,0.42520574582512516,0.40480504215277235,0.41374465823173523,1486832000,0.0,0.0
2011-03-14 00:00:00-04:00,0.4169536604865022,0.4274978440558242,0.41030623090573276,0.41718289256095886,1003360000,0.0,0.0
2011-03-15 00:00:00-04:00,0.39678208976968476,0.41168148857661513,0.38990545677816785,0.40480485558509827,1256280000,0.0,0.0
2011-03-16 00:00:00-04:00,0.4011373717038088,0.4206211956449517,0.3965529489706728,0.40182504057884216,1476520000,0.0,0.0
2011-03-17 00:00:00-04:00,0.4125983717749439,0.41328604055537377,0.39426068336514,0.40938928723335266,1238516000,0.0,0.0
2011-03-18 00:00:00-04:00,0.4158075685006663,0.41718290634220767,0.403429609902744,0.4038880467414856,886960000,0.0,0.0
2011-03-21 00:00:00-04:00,0.4125984575527096,0.4167244437677557,0.40297117460114656,0.4070971608161926,751832000,0.0,0.0
2011-03-22 00:00:00-04:00,0.4059510042339429,0.40984775787827626,0.3981574696199629,0.3999912440776825,718332000,0.0,0.0
2011-03-23 00:00:00-04:00,0.3993036273277297,0.40938937449817114,0.390593218011313,0.4082432687282562,782396000,0.0,0.0
2011-03-24 00:00:00-04:00,0.4169535795988607,0.4458354764369316,0.41603670612953614,0.44079259037971497,1780592000,0.0,0.0
2011-03-25 00:00:00-04:00,0.44468958906062994,0.445835695122113,0.4263518647515762,0.4270395338535309,1196392000,0.0,0.0
2011-03-28 00:00:00-04:00,0.43712510055555237,0.4501907268625952,0.4332283467996423,0.4428556561470032,1204284000,0.0,0.0
2011-03-29 00:00:00-04:00,0.44285573942402157,0.444460282175204,0.4334576603701656,0.43941742181777954,715764000,0.0,0.0
2011-03-30 00:00:00-04:00,0.44285566284707256,0.44468943738504274,0.41741207870504393,0.42291340231895447,1176320000,0.0,0.0
2011-03-31 00:00:00-04:00,0.4236011954526999,0.4281856194798406,0.4153492212737177,0.4231427311897278,655112000,0.0,0.0
2011-04-01 00:00:00-04:00,0.42864394977747594,0.42910238660107347,0.4114523366273845,0.41718289256095886,850072000,0.0,0.0
2011-04-04 00:00:00-04:00,0.4171828604622129,0.4183289660956814,0.399303579789729,0.4022834599018097,924328000,0.0,0.0
2011-04-05 00:00:00-04:00,0.4082432401282344,0.4114523251290526,0.40205424754401836,0.40297114849090576,821076000,0.0,0.0
2011-04-06 00:00:00-04:00,0.405951072207725,0.4064095090675887,0.3967821983838605,0.4002205431461334,856984000,0.0,0.0
2011-04-07 00:00:00-04:00,0.40113737850201997,0.4174120904105918,0.3995328359832926,0.4148906469345093,1021208000,0.0,0.0
2011-04-08 00:00:00-04:00,0.4180997340388622,0.4180997340388622,0.40113735426834124,0.4022834599018097,746552000,0.0,0.0
2011-04-11 00:00:00-04:00,0.4038880639209998,0.40595107077106257,0.392656237930157,0.3970114290714264,546208000,0.0,0.0
2011-04-12 00:00:00-04:00,0.3931146180158313,0.4009081254563697,0.385779520042014,0.3981574773788452,840756000,0.0,0.0
2011-04-13 00:00:00-04:00,0.40228350567775273,0.40961857710154753,0.3972406457817261,0.4070971608161926,749588000,0.0,0.0
2011-04-14 00:00:00-04:00,0.4034296420801782,0.4245180115974592,0.4011374303783275,0.4242887794971466,1254704000,0.0,0.0
2011-04-15 00:00:00-04:00,0.42107967531065543,0.43414530329016343,0.4190166684755826,0.428873211145401,969720000,0.0,0.0
2011-04-18 00:00:00-04:00,0.4187874533177816,0.42153810170429845,0.40801403720550544,0.4146614670753479,743584000,0.0,0.0
2011-04-19 00:00:00-04:00,0.4148906274134719,0.4164951971820179,0.4018250284824202,0.413056880235672,659860000,0.0,0.0
2011-04-20 00:00:00-04:00,0.42818554075214893,0.43437450658579935,0.4187874622943451,0.42566409707069397,650516000,0.0,0.0
2011-04-21 00:00:00-04:00,0.4302485181103573,0.4329991938674402,0.42360111545648105,0.42451798915863037,421300000,0.0,0.0
2011-04-25 00:00:00-04:00,0.42635180110211585,0.43827129689703065,0.4261225689939114,0.4311654567718506,619612000,0.0,0.0
2011-04-26 00:00:00-04:00,0.4348328454034393,0.4467523648553696,0.4304776552904496,0.4423971474170685,676000000,0.0,0.0
2011-04-27 00:00:00-04:00,0.44468938581770323,0.44468938581770323,0.4332283031157753,0.4423971474170685,450004000,0.0,0.0
2011-04-28 00:00:00-04:00,0.44239725260327795,0.4561505496505703,0.43735439250361763,0.4472109079360962,684000000,0.0,0.0
2011-04-29 00:00:00-04:00,0.45019077507581784,0.4685284674913319,0.44950310614517264,0.458442747592926,836000000,0.0,0.0
2011-05-02 00:00:00-04:00,0.46807006505248705,0.4682992698159582,0.4499615771230237,0.4522537887096405,613824000,0.0,0.0
2011-05-03 00:00:00-04:00,0.4469818429009844,0.4483571539079293,0.4252057983750952,0.43070709705352783,808000000,0.0,0.0
2011-05-04 00:00:00-04:00,0.43208234711138094,0.4368960029655745,0.41947518183406735,0.427497923374176,639356000,0.0,0.0
2011-05-05 00:00:00-04:00,0.4240596128550945,0.4327700235704617,0.41832908308515837,0.4277271628379822,544000000,0.0,0.0
2011-05-06 00:00:00-04:00,0.4366666637593242,0.4469816419636844,0.4332283467996423,0.4428556561470032,841080000,0.0,0.0
2011-05-09 00:00:00-04:00,0.44423100363026924,0.455004419530469,0.4430848978813387,0.45271220803260803,706328000,0.0,0.0
2011-05-10 00:00:00-04:00,0.456379837159679,0.45683827407434796,0.4488155051036955,0.4533999562263489,690976000,0.0,0.0
2011-05-11 00:00:00-04:00,0.4556920454356576,0.46027644067337764,0.44927384838234735,0.45546281337738037,616000000,0.0,0.0
2011-05-12 00:00:00-04:00,0.4538582875512238,0.4703622312422461,0.4527121818685314,0.46990376710891724,1224000000,0.0,0.0
2011-05-13 00:00:00-04:00,0.44010492045287236,0.44125102594915677,0.4153490362680669,0.41855812072753906,2025192000,0.0,0.0
2011-05-16 00:00:00-04:00,0.41741210288750064,0.41832900387226296,0.4054926086881194,0.4057218134403229,728188000,0.0,0.0
2011-05-17 00:00:00-04:00,0.40434657792996315,0.4045757827246685,0.3924270541950042,0.4041173458099365,1420364000,0.0,0.0
2011-05-18 00:00:00-04:00,0.405721735840382,0.41695358630958856,0.40434642561426,0.41351526975631714,658844000,0.0,0.0
2011-05-19 00:00:00-04:00,0.4167244258561383,0.416953657929189,0.40136661474526303,0.40755558013916016,650884000,0.0,0.0
2011-05-20 00:00:00-04:00,0.4066387266749056,0.4155783407624145,0.40480495197545535,0.4146614670753479,575820000,0.0,0.0
2011-05-23 00:00:00-04:00,0.4087016646083334,0.41718286831591417,0.40342957313006583,0.4142029881477356,588000000,0.0,0.0
2011-05-24 00:00:00-04:00,0.41626589249258444,0.4325406007958234,0.4151197870437735,0.41580745577812195,720372000,0.0,0.0
2011-05-25 00:00:00-04:00,0.4137445593603715,0.42360110162590675,0.40961857318477807,0.4208504259586334,545312000,0.0,0.0
2011-05-26 00:00:00-04:00,0.42085042304466064,0.4350621561427822,0.4197043172996712,0.4313946068286896,706436000,0.0,0.0
2011-05-27 00:00:00-04:00,0.4332284302632516,0.44766936974109744,0.4327699933787033,0.4469817280769348,658824000,0.0,0.0
2011-05-31 00:00:00-04:00,0.45569209399512617,0.459588875449205,0.44468947320632046,0.45935961604118347,1200716000,0.0,0.0
2011-06-01 00:00:00-04:00,0.4572964720216414,0.45798414069695353,0.4378126537392307,0.43872955441474915,762208000,0.0,0.0
2011-06-02 00:00:00-04:00,0.43941737290276733,0.4426264580479036,0.4313946053892941,0.43666669726371765,607592000,0.0,0.0
2011-06-03 00:00:00-04:00,0.43162393750019606,0.4355206924582011,0.4210797513076435,0.4231427311897278,549300000,0.0,0.0
2011-06-06 00:00:00-04:00,0.42245495979418174,0.4263517135562702,0.4137445240254664,0.4142029881477356,435988000,0.0,0.0
2011-06-07 00:00:00-04:00,0.41741215573712825,0.4197043675012827,0.4121400632145091,0.4139738380908966,433956000,0.0,0.0
2011-06-08 00:00:00-04:00,0.4119108426626372,0.41443225911147896,0.39953288321492086,0.4027419686317444,569288000,0.0,0.0
2011-06-09 00:00:00-04:00,0.4025126952164635,0.4034295688005337,0.38371654081519907,0.3981574773788452,741632000,0.0,0.0
2011-06-10 00:00:00-04:00,0.39884516498712874,0.4013666084498755,0.3892178552750524,0.3924269676208496,493548000,0.0,0.0
2011-06-13 00:00:00-04:00,0.3924269207474459,0.3974697797452802,0.38692559766546236,0.3896762728691101,574760000,0.0,0.0
2011-06-14 00:00:00-04:00,0.3931147084621997,0.40159588670476565,0.39128093354683724,0.3928854763507843,534576000,0.0,0.0
2011-06-15 00:00:00-04:00,0.3876132370251865,0.38990544797057997,0.3763813869975726,0.38440415263175964,935916000,0.0,0.0
2011-06-16 00:00:00-04:00,0.38463342994304034,0.3905931904562837,0.36560807003956425,0.37110936641693115,1024908000,0.0,0.0
2011-06-17 00:00:00-04:00,0.37546457876407485,0.3756938108285535,0.35093789552807125,0.3623989522457123,1467884000,0.0,0.0
2011-06-20 00:00:00-04:00,0.3591899554211893,0.3667542601757772,0.3552931733208746,0.3580438494682312,745960000,0.0,0.0
2011-06-21 00:00:00-04:00,0.35941916647547467,0.3685880415841268,0.3559808485567258,0.36583736538887024,704276000,0.0,0.0
2011-06-22 00:00:00-04:00,0.36331586852519676,0.36812949615475044,0.36010675611351184,0.36079442501068115,651720000,0.0,0.0
2011-06-23 00:00:00-04:00,0.3562099209279427,0.37408917155199123,0.3530008092478106,0.3715677559375763,744024000,0.0,0.0
2011-06-24 00:00:00-04:00,0.36973406602325076,0.3729431511096199,0.35850221357032724,0.36079442501068115,529052000,0.0,0.0
2011-06-27 00:00:00-04:00,0.3607944219046365,0.363086633325257,0.3406229286127978,0.3532301187515259,1142152000,0.0,0.0
2011-06-28 00:00:00-04:00,0.3532302342978758,0.35941920169298225,0.35070878998026883,0.3552932143211365,692200000,0.0,0.0
2011-06-29 00:00:00-04:00,0.35758531259899623,0.3644619742453737,0.3452073817512115,0.36079442501068115,960544000,0.0,0.0
2011-06-30 00:00:00-04:00,0.36171130733623735,0.3692756107359796,0.35621001067750646,0.36537885665893555,652300000,0.0,0.0
2011-07-01 00:00:00-04:00,0.36537887249202744,0.37156786565793504,0.3580438008540942,0.3701925277709961,540804000,0.0,0.0
2011-07-05 00:00:00-04:00,0.3697340374409519,0.3731723543356836,0.3607943971194614,0.3640035092830658,535296000,0.0,0.0
2011-07-06 00:00:00-04:00,0.3637743510344355,0.36446202001796885,0.35483470889914087,0.3591899275779724,529580000,0.0,0.0
2011-07-07 00:00:00-04:00,0.3610238287271013,0.36285757689095427,0.35414716381133776,0.3605653643608093,986136000,0.0,0.0
2011-07-08 00:00:00-04:00,0.3555222526716627,0.35804369561482075,0.35070859880756444,0.35368847846984863,619516000,0.0,0.0
2011-07-11 00:00:00-04:00,0.34704117656766287,0.34841648711673395,0.3403937466085416,0.34131062030792236,714388000,0.0,0.0
2011-07-12 00:00:00-04:00,0.3397061292275238,0.3429152423130286,0.3309957184601844,0.33672624826431274,867604000,0.0,0.0
2011-07-13 00:00:00-04:00,0.3413106219835092,0.3436028335685315,0.33282944458399005,0.3360385298728943,634368000,0.0,0.0
2011-07-14 00:00:00-04:00,0.3374139474654353,0.3394769274491912,0.32113923043687537,0.3227437734603882,1088996000,0.0,0.0
2011-07-15 00:00:00-04:00,0.3245775009852146,0.32664048066616647,0.31655475971990393,0.3232021629810333,827736000,0.0,0.0
2011-07-18 00:00:00-04:00,0.3206807643510339,0.3225145120254575,0.312199558392878,0.3163255453109741,818200000,0.0,0.0
2011-07-19 00:00:00-04:00,0.3172423616273425,0.32664043971869633,0.3172423616273425,0.32595279812812805,602224000,0.0,0.0
2011-07-20 00:00:00-04:00,0.3270989075862698,0.32893265494898777,0.3209099145984877,0.3218268156051636,662956000,0.0,0.0
2011-07-21 00:00:00-04:00,0.3222852862099207,0.33924766969465336,0.3174716305651934,0.3369554579257965,1143420000,0.0,0.0
2011-07-22 00:00:00-04:00,0.3399352623246159,0.3449781216181691,0.33558004454698676,0.34383201599121094,737192000,0.0,0.0
2011-07-25 00:00:00-04:00,0.3385599479660083,0.33993528574323245,0.33351708832504545,0.3383307158946991,566920000,0.0,0.0
2011-07-26 00:00:00-04:00,0.32870350219080935,0.3369554759297349,0.3252651843538106,0.3300788402557373,698276000,0.0,0.0
2011-07-27 00:00:00-04:00,0.3254944025071174,0.327098972757164,0.3167839914974855,0.31770089268684387,652212000,0.0,0.0
2011-07-28 00:00:00-04:00,0.31655467791629543,0.323660516234098,0.31151179142101976,0.31701311469078064,648176000,0.0,0.0
2011-07-29 00:00:00-04:00,0.31380400261875857,0.31999299471290366,0.312199460245404,0.31701311469078064,677656000,0.0,0.0
2011-08-01 00:00:00-04:00,0.324348156075137,0.33489233757264575,0.32159750834870743,0.3339754641056061,1019620000,0.0,0.0
2011-08-02 00:00:00-04:00,0.3316833654633787,0.3525425034945702,0.33053725957870483,0.33053725957870483,1356432000,0.0,0.0
2011-08-03 00:00:00-04:00,0.3312249953773079,0.3406230491318772,0.32801588185780295,0.33947694301605225,765236000,0.0,0.0
2011-08-04 00:00:00-04:00,0.3332878159365014,0.3332878159365014,0.30715659260749817,0.30715659260749817,979732000,0.0,0.0
2011-08-05 00:00:00-04:00,0.3142624961934119,0.31815925012998403,0.2888189112567051,0.29684165120124817,1270588000,0.0,0.0
2011-08-08 00:00:00-04:00,0.28240074534148746,0.2924864930778702,0.27162732863950523,0.27346110343933105,1084180000,0.0,0.0
2011-08-09 00:00:00-04:00,0.2787331810982098,0.29684166872282286,0.27506565901655494,0.29638323187828064,1329832000,0.0,0.0
2011-08-10 00:00:00-04:00,0.2876728620417742,0.2959248356781881,0.2812546633607102,0.282859206199646,1140052000,0.0,0.0
2011-08-11 00:00:00-04:00,0.2828591208746728,0.31151178784257777,0.2828591208746728,0.30738580226898193,1078792000,0.0,0.0
2011-08-12 00:00:00-04:00,0.34016454257511636,0.340622979462615,0.29042349813650487,0.29523715376853943,3195784000,0.0,0.0
2011-08-15 00:00:00-04:00,0.298216991536341,0.307156632517825,0.2966124489987359,0.3064689636230469,864152000,0.0,0.0
2011-08-16 00:00:00-04:00,0.3030306714481847,0.3071566578315732,0.29225725496785976,0.2977585792541504,716868000,0.0,0.0
2011-08-17 00:00:00-04:00,0.29867548721341186,0.30371837521863654,0.28973587179564286,0.2936326265335083,553328000,0.0,0.0
2011-08-18 00:00:00-04:00,0.28033771226343673,0.28308836027551465,0.27048117117997383,0.27369028329849243,802564000,0.0,0.0
2011-08-19 00:00:00-04:00,0.26910596353642446,0.2840053422237035,0.2670429562460685,0.26887673139572144,761332000,0.0,0.0
2011-08-22 00:00:00-04:00,0.27644093131057035,0.27965004342908895,0.2707104032331942,0.27369028329849243,611876000,0.0,0.0
2011-08-23 00:00:00-04:00,0.2803377353510518,0.30348908162043897,0.2798792712068536,0.30325984954833984,938312000,0.0,0.0
2011-08-24 00:00:00-04:00,0.3025721462122047,0.3034890196627892,0.29111106412803883,0.2989045977592468,687500000,0.0,0.0
2011-08-25 00:00:00-04:00,0.29294489485123454,0.2982169865221344,0.28560982385600286,0.28606826066970825,690968000,0.0,0.0
2011-08-26 00:00:00-04:00,0.2849221095429406,0.30119681877439936,0.27987922342030663,0.29821693897247314,732660000,0.0,0.0
2011-08-29 00:00:00-04:00,0.3066982181418446,0.30738585976163146,0.29959235125129385,0.3062397539615631,601528000,0.0,0.0
2011-08-30 00:00:00-04:00,0.30417674323084415,0.31609623686307364,0.3021137366072777,0.31357482075691223,684760000,0.0,0.0
2011-08-31 00:00:00-04:00,0.3158670315011205,0.31907611647549844,0.30257220014597014,0.3050936162471771,705808000,0.0,0.0
2011-09-01 00:00:00-04:00,0.30921961240678414,0.3158670419672773,0.30417675271196176,0.30440595746040344,762312000,0.0,0.0
2011-09-02 00:00:00-04:00,0.2975293626683812,0.3016553492668058,0.2938618129530439,0.29615405201911926,471356000,0.0,0.0
2011-09-06 00:00:00-04:00,0.2865266986306759,0.30280141052224535,0.2837760504121148,0.30211374163627625,696248000,0.0,0.0
2011-09-07 00:00:00-04:00,0.3266405165195465,0.3355801598773359,0.31770090048708005,0.3266405165195465,1606620000,0.0,0.0
2011-09-08 00:00:00-04:00,0.32343141658754637,0.3312249535870498,0.31976386654950695,0.325035959482193,880164000,0.0,0.0
2011-09-09 00:00:00-04:00,0.3222852686314508,0.33099567834307725,0.31540863369995387,0.318159282207489,869828000,0.0,0.0
2011-09-12 00:00:00-04:00,0.3138040946834911,0.3284742670481838,0.3138040946834911,0.3257236182689667,916480000,0.0,0.0
2011-09-13 00:00:00-04:00,0.3284741144421154,0.3346631054766564,0.32343125613552975,0.33305853605270386,853836000,0.0,0.0
2011-09-14 00:00:00-04:00,0.3417691544533569,0.35460555282458855,0.34153992231892233,0.35025033354759216,1547192000,0.0,0.0
2011-09-15 00:00:00-04:00,0.35804389078591664,0.3598776659873286,0.35208412821265894,0.3552932143211365,752908000,0.0,0.0
