Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,rsi_21,macd,macd_signal,macd_diff,roc_12,roc_25,stoch_k,stoch_d,williams_r,ao,atr_14,bb_high,bb_low,bb_mid,bb_width,bb_pct,kc_high,kc_low,kc_mid,volatility_20,volatility_50,obv,volume_ma_10,volume_ma_20,volume_roc,adi,cmf,force_index,vwap,sma_10,sma_20,sma_50,ema_12,ema_26,adx,adx_pos,adx_neg,label
2011-02-07 00:00:00-05:00,0.5803884390422419,0.5829098549446187,0.5618214902320116,0.5638844966888428,934236000,0.0,0.0,1.339082631160773,0.3614359094295805,0.4205758936355861,-0.1416924402576765,0.9522882518933496,4.304626318906717,0.2417986814570302,0.6796083303279277,0.2417986814570302,0.3760019437369049,-0.4928791962855846,-0.635919075215826,-0.6525282489895218,-0.6447907283786075,0.9316569835635456,0.3380293491713546,-0.6394440137905762,-0.6517428534580076,-0.6454580677859085,2.2579157245751174,1.6347022073425057,-0.0290367265033321,1.985113187344172,4.064506284508979,0.1242640027006088,-0.066739365438497,1.1231473132551029,0.305012133711833,-0.5223437005160101,-0.6363925575653956,-0.6447907283786075,-0.6946400939876956,-0.6406723027497312,-0.659552338980234,3.367873511300229,1.249693858644949,-1.2996347883556023,0
2011-02-08 00:00:00-05:00,0.5645723268197793,0.5682398766851787,0.5446300346736654,0.547151505947113,1076584000,0.0,0.0,0.9408639626498516,0.3156517625666438,0.4034154945987132,-0.2507437791574217,0.686290714985612,3.625132954128511,-0.303082142671223,0.350792746720098,-0.303082142671223,0.3440904159689213,-0.4946014385349181,-0.6379062682252785,-0.6461371375308738,-0.6429399351944733,0.5926795020865719,-0.1336305284086244,-0.6374272013867803,-0.6492667630953142,-0.6432185479318424,2.297126150864893,1.6674095556378412,-0.0793679275470923,1.980882002274577,3.919690892622832,0.6556487254261023,-0.117239448263807,0.571062416464006,0.1523372353976492,-0.5184047133358807,-0.636506432433671,-0.6429399351944733,-0.6922735686308299,-0.6412753725932678,-0.6581789585546968,3.1828556733075954,0.9646310022347616,-0.7397994202647766,0
2011-02-09 00:00:00-05:00,0.5492143824241259,0.5547157337870864,0.5240000557295463,0.5338565707206726,1277520000,0.0,0.0,0.6438698867486699,0.2621144130847009,0.3784213764914858,-0.3609336477519305,-0.8808556295447479,3.3796220423434846,-0.9461273104705652,-0.3607114783137367,-0.9461273104705652,0.2792103793638197,-0.4893093395922553,-0.6421483890051,-0.6373976627183889,-0.641237661566231,0.0761173177696937,-0.6912223985433786,-0.6356985054608824,-0.6475452891069539,-0.6414932028743683,2.32161160720069,1.7038647296571428,-0.1390930543903526,2.0644429644258624,3.6115671108306313,-0.4730765890960711,-0.1445356794289697,0.6954139542373876,0.027690271106694,-0.5145353187811335,-0.6379299038211902,-0.641237661566231,-0.6900752581525493,-0.642803022528413,-0.6573996372583677,2.909085416089055,0.6237705618984299,-0.1373412753196148,1
2011-02-10 00:00:00-05:00,0.5219368984239435,0.5320226699131999,0.5180401454328926,0.5230830311775208,1042352000,0.0,0.0,0.4128335690038818,0.2054384107997873,0.3464998202629386,-0.458375678724618,-0.7595868863438257,2.3596604850190426,-1.65417015456727,-1.0397553929822558,-1.6541701545672698,0.2071298360355148,-0.4988447193719956,-0.6419579566864809,-0.6382835727547184,-0.6415404149396122,0.1186757831880332,-1.0218889555938055,-0.6367826321216278,-0.6457393164322576,-0.6411770803236604,1.1330600086226317,1.7186560497013552,-0.1878238808473365,2.223011897413688,3.0979707316990788,-0.1864027018317451,-0.1618629260785785,-0.2126418242080913,-0.0444110530982637,-0.5119125573295834,-0.6398088865265034,-0.6415404149396122,-0.6879529916459507,-0.6449200662689445,-0.6570770004337323,2.627746021437902,0.458737756848346,-0.0306207398252129,2
2011-02-11 00:00:00-05:00,0.5212495473406291,0.554945116650661,0.5127683674682486,0.537982702255249,1359276000,0.0,0.0,0.6301298315613987,0.1706296507760121,0.3136378105428541,-0.4716041907150341,-0.7078371735770624,1.3639705364624164,-0.909257621883446,-1.2568579964424842,-0.909257621883446,0.1310532832355134,-0.4821344465328304,-0.6419555952983808,-0.6381867021126256,-0.6414947112444979,0.1149385071530229,-0.5245175293600485,-0.6364908174013862,-0.6458768711112928,-0.6410932832724751,1.187133490655062,1.696494202906471,-0.1242765927305168,2.33195502700933,2.8108357718808423,0.5379696880520292,-0.1459998488029892,-0.4322411019496606,0.0838353540138534,-0.5081811085951554,-0.640139134304725,-0.6414947112444979,-0.6858192014915723,-0.645571252700487,-0.6562265101123073,2.43885615982944,0.8317419917058263,-0.3724869024572699,2
2011-02-14 00:00:00-05:00,0.5444007609534556,0.56159237486106,0.5276676112149659,0.5297306180000305,1287828000,0.0,0.0,0.4516408541424309,0.131995342610707,0.2792184326197356,-0.493510286160173,-0.8494971041624191,0.9717445730907333,-1.2189876518595166,-1.3545833128369609,-1.2189876518595166,0.0770324317047316,-0.4746206378385311,-0.6419354819244499,-0.6388084809560125,-0.641768900736796,0.1403492001263431,-0.7763833603136916,-0.636258106294533,-0.6460419428453676,-0.6410532902461034,1.1984641045250428,1.7152121028166667,-0.1844836271818774,2.553428237094893,2.744738134467155,0.3008578916415516,-0.2134739246296621,-0.9082034478183192,0.0073506846675477,-0.5046224880395901,-0.6410615456116094,-0.641768900736796,-0.6838075391145512,-0.6467537257201371,-0.6557446035574083,2.2824941971951658,0.702165895987159,-0.6107989959006276,1
2011-02-15 00:00:00-05:00,0.5306474905419845,0.5324812379132158,0.514601955115857,0.5168942213058472,886980000,0.0,0.0,0.1824312241304694,0.0865756153934415,0.2421253127140205,-0.5311194057969597,-0.7944727107306514,0.4346682290794211,-1.7007832091891557,-1.3712778441413227,-1.7007832091891557,0.0214501810231921,-0.4832046269758691,-0.6416499651342921,-0.6397572334647555,-0.6420488000345485,0.1893306622888045,-1.1596431268254668,-0.6364889640891033,-0.6460753474484778,-0.6411884956950742,1.201306759008823,1.737566514915571,-0.2259506828893693,2.6493532229074863,2.5456293293799344,-0.434969403422145,-0.2528145977771187,-1.2404379804321737,-0.0627855255904603,-0.5027211460036368,-0.6432479898690318,-0.6420488000345485,-0.6820193960776693,-0.648736551422033,-0.655773740803595,2.074609213196029,0.5199924988364842,-0.2323446794462763,1
2011-02-16 00:00:00-05:00,0.5237711125286864,0.5434841523550449,0.5219373096084085,0.5359198451042175,1318364000,0.0,0.0,0.4744897381942117,0.0657461266085944,0.2080676929768819,-0.4884217596738248,-0.4591135687232145,0.8804130512692727,-0.98668397714894,-1.3990082025623207,-0.9866839771489396,-0.0109943671365192,-0.4827277842748222,-0.6421371005005704,-0.6379715699120615,-0.6414946949053044,0.0992224893795267,-0.597559823871233,-0.6363799863781432,-0.6456056684906457,-0.6409047377507174,1.2319132989063706,1.7350148975689186,-0.1643160649377223,2.530618063378588,2.5715221058264945,-0.1588841553647586,-0.2293904005994302,-0.7839091677621701,0.0972421387260557,-0.4995233220678998,-0.6457532873110329,-0.6414946949053044,-0.6799754723403144,-0.6489584410275759,-0.65509617828353,1.9160418449612453,0.634555066959429,-0.4335884366874694,0
2011-02-17 00:00:00-05:00,0.5207909301839138,0.5962047543186277,0.5182694594543765,0.5886404514312744,3470096000,0.0,0.0,1.133781899494163,0.0954993984256383,0.1870825417331514,-0.304543122648701,0.3928278750124627,0.4862174862738936,0.9921076193752476,-0.607101310341091,0.9921076193752478,-0.0103035443822501,-0.4324896603136995,-0.6401639685491342,-0.6362612652426628,-0.639638188202263,0.1099992878948364,1.0518732536522095,-0.6335339172415783,-0.645678378172448,-0.6394726626828621,1.7605660026861791,1.930635967260588,-0.0020861790977432,3.53540918136574,3.078486453961973,2.888888870953333,-0.0625846299392082,-0.1685236387609819,1.1873625152847156,-0.4885096135871454,-0.6450927947157626,-0.639638188202263,-0.6775098629065031,-0.6451118875706622,-0.6525164988953274,1.8948734245444765,1.51346050509595,-0.9127606860886456,0
2011-02-18 00:00:00-05:00,0.5854311289461684,0.594829230760006,0.5783252924069452,0.5874941349029541,1394412000,0.0,0.0,1.1096835286171065,0.1148582721189001,0.174368084818254,-0.188206716773706,-0.1689671839430002,0.4553781782232446,0.9490822888408212,0.3419517579047311,0.949082288840821,0.006254395210811,-0.4454168303065423,-0.6391856056796957,-0.633172779532193,-0.6376902874774243,0.0279140193461645,0.9260828105562298,-0.6318440091522247,-0.6437741474508194,-0.637678763614093,1.7492276052061717,1.9352584310811505,-0.0672761045562599,3.75022750185002,3.21930491661546,-0.1670070165225164,-0.0533431672585112,0.0477885914408971,1.0077344620726183,-0.4836765702934661,-0.6451383642068146,-0.6376902874774243,-0.6750857336913303,-0.6419448304360922,-0.650170356332083,1.875217034157477,1.3283855770137387,-0.9980240414032132,0
2011-02-22 00:00:00-05:00,0.5682397456437245,0.569844288092819,0.5301889723843848,0.5320227742195129,1396648000,0.0,0.0,0.0870245541242998,0.0757445138729169,0.1559658590460493,-0.2682114370545754,-1.0827677794406343,-0.4030884815037336,-1.1329548881827325,0.2895646246653509,-1.1329548881827325,-0.0147573237067299,-0.4178511209735003,-0.6396139941181291,-0.6345586167452696,-0.6385585641055768,0.0650213767357352,-0.9367351627024548,-0.6323205120024823,-0.6438802696952475,-0.6379758465378724,1.59294684489085,2.201612511153732,-0.1325705648820362,3.9407016792644938,3.077393724976232,-0.0891919797231102,-0.1289459277393533,-0.677499403156628,0.3957379174070944,-0.4805677728187896,-0.6467212621866233,-0.6385585641055768,-0.6731616362374101,-0.6435098133271872,-0.6500521724930122,1.661873637771586,0.7524599770186038,0.2778696502106655,0
2011-02-23 00:00:00-05:00,0.5320228419864202,0.5370656747114444,0.499244156020587,0.5068084597587585,1491604000,0.0,0.0,-0.2928741590115872,0.0191730576145249,0.1293398161778308,-0.3838884631282226,-1.8325255166131569,-0.5892131714007975,-1.6005875941905805,-0.6390128255072047,-1.6005875941905805,-0.0416700183625116,-0.4111498592336575,-0.6385386387436184,-0.6381500381296417,-0.6396210573005194,0.2482933697462888,-1.5877398073858853,-0.6329853947805361,-0.6452715985274575,-0.6389927719054228,1.6639839881334744,2.2815623944880823,-0.2023042975045505,4.111654407806475,3.164388192230544,0.7031136716916165,-0.1823288881171697,-0.7058482113372065,0.1118133380050986,-0.4784963705739167,-0.6487255143538545,-0.6396210573005194,-0.6715117512086588,-0.6467634889382415,-0.6508764590315109,1.3883049237595135,0.4278503534047274,0.9709953100540496,0
2011-02-24 00:00:00-05:00,0.5093299842598441,0.528126145213686,0.5056624886450284,0.5191865563392639,1246120000,0.0,0.0,-0.1248593312408422,-0.0157569574243731,0.1006887016016929,-0.4123733224123074,-1.1297176286882644,-0.1972994359241809,-1.18322232929092,-1.4027007341113005,-1.1832223292909196,-0.075707643778291,-0.4198214954789467,-0.6387637860123506,-0.6402376331470095,-0.640700682882587,0.3222103460447861,-1.103525955232392,-0.6340473582131927,-0.6464369291601875,-0.6401049110885884,1.6660324992341868,2.25736581336483,-0.1440471468830937,4.098720294568033,3.2012409286379486,-0.274007721022008,-0.16715952838075,-0.6438817578488492,0.1885962704006947,-0.4767257449676406,-0.6494543241710403,-0.640700682882587,-0.669649868090783,-0.6485693976771609,-0.6511813116863279,1.1342768321768744,0.2479748153755691,0.7638206669944585,0
2011-02-25 00:00:00-05:00,0.5331688829403137,0.5386701794580413,0.5258337844829226,0.5299597978591919,775652000,0.0,0.0,0.0185517277662818,-0.0348136484807607,0.0737577337828531,-0.3881775676950831,-0.5637444666038921,-0.0434286063651227,-0.819969645685733,-1.2906046277510828,-0.8199696456857329,-0.1144287340379502,-0.4307638008409362,-0.6392960556253843,-0.6412885771639176,-0.6414718438004379,0.3432088176256228,-0.7283825678163487,-0.6349763435889422,-0.6469655537630776,-0.6408399890612054,1.6976524037899077,2.25839930359764,-0.1077847681444215,3.988862714928145,3.226658269105662,-1.2315101489070734,-0.1836829963420353,-0.7134947152959843,0.2117417209458693,-0.475387616104133,-0.6491126847603489,-0.6414718438004379,-0.6676842934141809,-0.6492730802355147,-0.6510646367309023,0.9117365043184468,0.4070125726291884,0.588916954573326,0
2011-02-28 00:00:00-05:00,0.5386700585970783,0.5388993179447422,0.5074959791236163,0.5194154977798462,903696000,0.0,0.0,-0.1456877206982467,-0.0608796487393018,0.0467279230196029,-0.3895679023443416,-0.512054229038253,-0.1275326478101801,-1.175502870618605,-1.1383599340221613,-1.1755028706186048,-0.1848312180115554,-0.4293646316157708,-0.6391950511088822,-0.6427785889618753,-0.6421002075935919,0.4068048876242099,-0.9829247911088084,-0.6358443933301628,-0.6474529197256566,-0.6415236602794663,1.6737123832159486,2.2552499506162067,-0.1500333108112658,3.801202736929118,3.1855842114394126,-0.6682159590439548,-0.1966671375708241,-0.6711841665622906,0.1236154476995578,-0.4740727589961778,-0.6500351079119253,-0.6421002075935919,-0.6657509803975082,-0.6506753788620177,-0.651347072323348,0.7158247649615039,0.1512243504133096,0.9247446482032908,0
2011-03-01 00:00:00-05:00,0.5203324344143916,0.5269798632916075,0.4962641894817352,0.4962641894817352,988448000,0.0,0.0,-0.4877181229875594,-0.1037686593126219,0.0160789924454889,-0.4404748001798823,-0.7985478066046149,-1.2351689017205008,-1.855641156984364,-1.379187686239456,-1.855641156984364,-0.2280246327622363,-0.4287323087153427,-0.6383791616346081,-0.6465732781005304,-0.643396909016913,0.5919366681974254,-1.4729013843434358,-0.6365443699932235,-0.6487872629995582,-0.6425310672140115,1.768361124304555,2.326377287416057,-0.196244080253597,3.6778837935748254,3.236800616741219,-0.589080702022192,-0.2556263524155283,-0.9709420491356576,-0.032540187450395,-0.4730366686867927,-0.6516977280713978,-0.643396909016913,-0.6640550106642947,-0.6536335324181417,-0.6524659072108606,0.5661128064744042,-0.0799425104218341,1.0078596578666008,0
2011-03-02 00:00:00-05:00,0.4955764773009669,0.5049745806570797,0.4641731920637637,0.4756342470645904,1718140000,0.0,0.0,-0.7684456715482566,-0.1570236734599083,-0.0196465394128702,-0.511882776824669,-1.562944888155025,-1.3102872461472983,-1.5718462766543468,-1.6484733628496815,-1.571846276654347,-0.2614944838626716,-0.4183639061842292,-0.6372696862467132,-0.6525221780813663,-0.6455218931787265,0.879184563767886,-1.7307850912504508,-0.6377928707263517,-0.6514127062114132,-0.6444468462126873,1.7942499724689775,2.3879657732290047,-0.2765685600538969,4.020250594825256,3.4654990783998536,0.0001997192467031,-0.300535153502249,-1.2097982455700698,-0.2422151124304359,-0.4723055254808084,-0.6537475334432296,-0.6455218931787265,-0.6625848638623126,-0.6577152376923614,-0.654265816716144,0.5085213851898135,-0.3576040473011979,1.6581823974451402,0
2011-03-03 00:00:00-05:00,0.486637095527833,0.4893877720439059,0.4639441782221815,0.4783851206302643,1593704000,0.0,0.0,-0.7256325652349739,-0.1962273410561554,-0.0564765446542974,-0.5274184088601539,-1.3386081650568666,-1.427051254978244,-1.4986784488135474,-1.764219152323166,-1.4986784488135472,-0.2959325483968877,-0.4236302749487788,-0.6390307761941731,-0.6563025181092816,-0.6482123961391674,0.9684441213875378,-1.50323210516443,-0.6407128120530535,-0.6536588733385497,-0.6470405737923075,1.6400632753967157,2.38427537583954,-0.2020615671687669,4.133667115177888,3.462723839087522,0.1687781843099229,-0.2876891006972362,-1.301899588599516,-0.1815037805161165,-0.4718151394097249,-0.6566058722924972,-0.6482123961391674,-0.6610732365420965,-0.6609584849203956,-0.6558305314752282,0.4555846573596921,-0.5164061115888411,1.3878282661558534,0
2011-03-04 00:00:00-05:00,0.4788434564781739,0.4836570844393432,0.4705914837942869,0.4758635759353637,959760000,0.0,0.0,-0.7609830002240664,-0.2288385192945083,-0.0928028791412272,-0.5203337261245954,-1.131034050856784,-1.4428774437614478,-1.5610079975112598,-1.658695870400822,-1.5610079975112603,-0.3402739724487093,-0.4405247987807611,-0.6404526662717791,-0.6600239169526247,-0.6506915434614774,1.0702995838628695,-1.4107803916382589,-0.6433686492254826,-0.6558952139647322,-0.6494933799139597,1.635277087668105,2.3652829488615623,-0.2469311486540568,3.099623481721272,3.447460022869697,0.1136189016181046,-0.2987368979988679,-1.3593289328724358,-0.1705394129296094,-0.47154060513574,-0.6622086543945462,-0.6506915434614774,-0.6597159986591671,-0.6638957256343528,-0.6573727172329936,0.4064291243745792,-0.5963555781695477,1.2477368440588816,0
2011-03-07 00:00:00-05:00,0.4793018518242577,0.4809063942475481,0.4572965853856885,0.4692160785198211,1019140000,0.0,0.0,-0.8559966098869823,-0.2597186949495575,-0.1283620242711257,-0.5095423646168407,-1.6643508938623723,-1.3420062144066005,-1.575105723609873,-1.6598632459284577,-1.575105723609873,-0.3815843961961273,-0.4459866730007943,-0.6435910548812774,-0.6627824808756055,-0.6536619576027205,1.0648754912849976,-1.442921223463551,-0.6459469210116012,-0.6592399097282557,-0.652443229062672,1.5747401493432844,2.376123517900521,-0.2945767947269482,2.9450435281156464,3.4788921013265903,-0.031812140524181,-0.2981468178006594,-1.4014885407454378,-0.1874286479989919,-0.4714300669294971,-0.6680847364765738,-0.6536619576027205,-0.6584624556305162,-0.6668897654758605,-0.6590468317352356,0.3948061331409381,-0.7381673133365547,1.4555437378741087,0
2011-03-08 00:00:00-05:00,0.4742589718104568,0.4767803878465456,0.4382712051966613,0.4481277465820312,1947184000,0.0,0.0,-1.1452019024488789,-0.3022106780567266,-0.1657508763351444,-0.5352792036362722,-3.0156743832436725,-1.6813550957292451,-1.651604651597128,-1.71463398130157,-1.6516046515971283,-0.4227687408831379,-0.4366088243279526,-0.644001591460479,-0.6685868716050424,-0.6565466808434047,1.301148503496878,-1.6852129156985682,-0.6483091015967245,-0.6626494481700619,-0.6553130895915369,1.5874578214426147,2.435858026876603,-0.3856092727994378,3.1718172531423643,3.696609969274847,1.085589275763843,-0.3548370583680151,-1.406242084898443,-0.4088886167302066,-0.4718601364577124,-0.67225266148098,-0.6565466808434047,-0.6573955616019118,-0.6710369131249502,-0.6613778637404515,0.4285685718985548,-0.9508554460375152,1.6780681681235805,0
2011-03-09 00:00:00-05:00,0.4467522918676742,0.4511075085944463,0.4348327743630828,0.4387295544147491,1318976000,0.0,0.0,-1.2677576409544749,-0.3425332570952362,-0.2041469889054264,-0.5494474297149449,-3.18732809919426,-1.9508861862655,-1.7766941831204106,-1.7918822931056155,-1.7766941831204108,-0.4501672025123427,-0.4494640531894195,-0.6435454525214369,-0.6750197181464056,-0.659248616783185,1.6051398478140253,-1.639810485763011,-0.6511884203611208,-0.6653358170709418,-0.6580991653429489,1.572018491081021,2.453451502753836,-0.4472725022621594,3.100709288170206,3.748708467369234,-0.5095434114403252,-0.3958363952247971,-1.357361849539473,-0.4256612180064392,-0.4725088099134701,-0.6756348377534759,-0.659248616783185,-0.6564415791887211,-0.6752652100784542,-0.663884252929263,0.4676639432849659,-1.0350701133867777,1.6068119551671272,0
