Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,rsi_14,rsi_21,macd,macd_signal,macd_diff,roc_12,roc_25,stoch_k,stoch_d,williams_r,ao,atr_14,bb_high,bb_low,bb_mid,bb_width,bb_pct,kc_high,kc_low,kc_mid,returns,volatility_20,volatility_50,obv,volume_ma_10,volume_ma_20,volume_roc,adi,cmf,force_index,vwap,sma_10,sma_20,sma_50,ema_12,ema_26,adx,adx_pos,adx_neg,vix,vix_ma_20,vix_std_20,vix_regime,vix_spike,spy_close,spy_return,spy_volume,spy_sma_50,spy_sma_200,spy_trend,spy_rsi,spy_momentum,spy_volume_ma,spy_volume_ratio,tech_vs_market,tech_outperformance,bluechip_vs_market,bluechip_outperformance,risk_on_off,risk_sentiment,risk_regime,market_breadth_proxy,market_breadth_ma
2011-02-07 00:00:00-05:00,0.5803884390422419,0.5829098549446187,0.5618214902320116,0.5638844966888428,934236000,0.0,0.0,0.8720037505492635,1.339082631160773,0.3614359094295805,0.4205758936355861,-0.14169244025767655,0.9522882518933495,4.304626318906717,0.24179868145703023,0.6796083303279277,0.24179868145703023,0.37600194373690493,-0.4928791962855846,-0.635919075215826,-0.6525282489895218,-0.6447907283786075,0.9316569835635456,0.33802934917135463,-0.6394440137905762,-0.6517428534580076,-0.6454580677859085,-0.04168324148176061,2.2579157245751174,1.6347022073425055,-0.029036726503332153,1.9851131873441719,4.064506284508979,0.12426400270060886,-0.066739365438497,1.1231473132551029,0.30501213371183306,-0.5223437005160101,-0.6363925575653956,-0.6447907283786075,-0.6946400939876956,-0.6406723027497312,-0.659552338980234,3.367873511300229,1.249693858644949,-1.2996347883556025,,,,,,,,,,,,,,,,,,,,,,,,
2011-02-08 00:00:00-05:00,0.5645723268197793,0.5682398766851787,0.5446300346736654,0.547151505947113,1076584000,0.0,0.0,0.449274701753979,0.9408639626498517,0.31565176256664385,0.4034154945987132,-0.2507437791574217,0.686290714985612,3.6251329541285107,-0.303082142671223,0.350792746720098,-0.303082142671223,0.3440904159689213,-0.4946014385349181,-0.6379062682252785,-0.6461371375308738,-0.6429399351944733,0.5926795020865719,-0.13363052840862444,-0.6374272013867803,-0.6492667630953142,-0.6432185479318424,-0.029674500434019202,2.2971261508648935,1.6674095556378412,-0.07936792754709235,1.980882002274577,3.9196908926228318,0.6556487254261023,-0.11723944826380701,0.571062416464006,0.15233723539764923,-0.5184047133358807,-0.636506432433671,-0.6429399351944733,-0.6922735686308299,-0.6412753725932678,-0.6581789585546968,3.1828556733075954,0.9646310022347617,-0.7397994202647766,,,,,,,,,,,,,,,,,,,,,,,,
2011-02-09 00:00:00-05:00,0.5492143824241259,0.5547157337870864,0.5240000557295463,0.5338565707206726,1277520000,0.0,0.0,0.13852766726649082,0.6438698867486699,0.2621144130847009,0.37842137649148583,-0.3609336477519305,-0.8808556295447479,3.3796220423434846,-0.9461273104705653,-0.3607114783137367,-0.9461273104705653,0.27921037936381976,-0.48930933959225537,-0.6421483890051,-0.6373976627183889,-0.641237661566231,0.07611731776969372,-0.6912223985433786,-0.6356985054608824,-0.6475452891069539,-0.6414932028743683,-0.02429845313763146,2.32161160720069,1.7038647296571428,-0.13909305439035263,2.0644429644258624,3.6115671108306313,-0.4730765890960711,-0.14453567942896975,0.6954139542373876,0.027690271106694007,-0.5145353187811335,-0.6379299038211902,-0.641237661566231,-0.6900752581525493,-0.642803022528413,-0.6573996372583677,2.909085416089055,0.6237705618984299,-0.13734127531961485,,,,,,,,,,,,,,,,,,,,,,,,
2011-02-10 00:00:00-05:00,0.5219368984239435,0.5320226699131999,0.5180401454328926,0.5230830311775208,1042352000,0.0,0.0,-0.10143376186956292,0.41283356900388185,0.20543841079978736,0.34649982026293863,-0.45837567872461804,-0.7595868863438257,2.3596604850190426,-1.65417015456727,-1.0397553929822558,-1.6541701545672698,0.2071298360355148,-0.4988447193719956,-0.6419579566864809,-0.6382835727547184,-0.6415404149396122,0.11867578318803323,-1.0218889555938055,-0.6367826321216278,-0.6457393164322576,-0.6411770803236604,-0.020180588071826544,1.1330600086226315,1.7186560497013552,-0.1878238808473365,2.223011897413688,3.0979707316990788,-0.18640270183174512,-0.16186292607857852,-0.2126418242080913,-0.04441105309826373,-0.5119125573295834,-0.6398088865265034,-0.6415404149396122,-0.6879529916459507,-0.6449200662689445,-0.6570770004337323,2.627746021437902,0.45873775684834606,-0.030620739825212948,,,,,,,,,,,,,,,,,,,,,,,,
2011-02-11 00:00:00-05:00,0.5212495473406291,0.554945116650661,0.5127683674682486,0.537982702255249,1359276000,0.0,0.0,0.17795637199243838,0.6301298315613987,0.17062965077601217,0.31363781054285417,-0.4716041907150341,-0.7078371735770624,1.3639705364624164,-0.909257621883446,-1.2568579964424842,-0.909257621883446,0.13105328323551346,-0.48213444653283044,-0.6419555952983808,-0.6381867021126256,-0.6414947112444979,0.11493850715302295,-0.5245175293600485,-0.6364908174013862,-0.6458768711112928,-0.6410932832724751,0.028484332676950608,1.1871334906550621,1.696494202906471,-0.12427659273051683,2.33195502700933,2.8108357718808423,0.5379696880520292,-0.14599984880298925,-0.43224110194966064,0.08383535401385346,-0.5081811085951554,-0.640139134304725,-0.6414947112444979,-0.6858192014915723,-0.645571252700487,-0.6562265101123073,2.4388561598294394,0.8317419917058263,-0.37248690245726995,,,,,,,,,,,,,,,,,,,,,,,,
2011-02-14 00:00:00-05:00,0.5444007609534556,0.56159237486106,0.5276676112149659,0.5297306180000305,1287828000,0.0,0.0,-0.01275823950333612,0.4516408541424309,0.13199534261070703,0.27921843261973567,-0.49351028616017306,-0.8494971041624191,0.9717445730907333,-1.2189876518595166,-1.3545833128369607,-1.2189876518595166,0.07703243170473162,-0.47462063783853115,-0.6419354819244499,-0.6388084809560125,-0.641768900736796,0.14034920012634317,-0.7763833603136916,-0.636258106294533,-0.6460419428453676,-0.6410532902461034,-0.015338939747737923,1.1984641045250428,1.7152121028166667,-0.18448362718187744,2.553428237094893,2.744738134467155,0.30085789164155163,-0.21347392462966214,-0.9082034478183191,0.007350684667547781,-0.5046224880395901,-0.6410615456116094,-0.641768900736796,-0.6838075391145512,-0.6467537257201371,-0.6557446035574083,2.2824941971951658,0.702165895987159,-0.6107989959006276,,,,,,,,,,,,,,,,,,,,,,,,
2011-02-15 00:00:00-05:00,0.5306474905419845,0.5324812379132158,0.514601955115857,0.5168942213058472,886980000,0.0,0.0,-0.2985037130348835,0.18243122413046942,0.08657561539344158,0.24212531271402055,-0.5311194057969597,-0.7944727107306514,0.43466822907942115,-1.7007832091891557,-1.3712778441413227,-1.7007832091891557,0.021450181023192166,-0.4832046269758691,-0.6416499651342921,-0.6397572334647555,-0.6420488000345485,0.18933066228880455,-1.1596431268254668,-0.6364889640891033,-0.6460753474484778,-0.6411884956950742,-0.02423193271826818,1.2013067590088233,1.737566514915571,-0.2259506828893693,2.6493532229074863,2.5456293293799344,-0.434969403422145,-0.2528145977771187,-1.2404379804321735,-0.06278552559046034,-0.5027211460036368,-0.6432479898690318,-0.6420488000345485,-0.6820193960776693,-0.648736551422033,-0.655773740803595,2.0746092131960294,0.5199924988364842,-0.23234467944627635,,,,,,,,,,,,,,,,,,,,,,,,
2011-02-16 00:00:00-05:00,0.5237711125286864,0.5434841523550449,0.5219373096084085,0.5359198451042175,1318364000,0.0,0.0,0.08079027861864789,0.47448973819421175,0.06574612660859441,0.20806769297688193,-0.4884217596738248,-0.4591135687232145,0.8804130512692727,-0.9866839771489399,-1.3990082025623207,-0.9866839771489396,-0.010994367136519252,-0.48272778427482227,-0.6421371005005704,-0.6379715699120615,-0.6414946949053044,0.09922248937952677,-0.597559823871233,-0.6363799863781432,-0.6456056684906457,-0.6409047377507174,0.036807576897078365,1.2319132989063706,1.7350148975689186,-0.16431606493772236,2.530618063378588,2.5715221058264945,-0.15888415536475864,-0.2293904005994302,-0.7839091677621701,0.09724213872605571,-0.49952332206789984,-0.6457532873110329,-0.6414946949053044,-0.6799754723403144,-0.6489584410275759,-0.65509617828353,1.9160418449612455,0.634555066959429,-0.43358843668746944,,,,,,,,,,,,,,,,,,,,,,,,
2011-02-17 00:00:00-05:00,0.5207909301839138,0.5962047543186277,0.5182694594543765,0.5886404514312744,3470096000,0.0,0.0,0.87759391798293,1.133781899494163,0.09549939842563833,0.18708254173315148,-0.304543122648701,0.3928278750124627,0.4862174862738936,0.9921076193752477,-0.607101310341091,0.9921076193752478,-0.010303544382250158,-0.4324896603136995,-0.6401639685491342,-0.6362612652426628,-0.639638188202263,0.10999928789483647,1.0518732536522095,-0.6335339172415783,-0.645678378172448,-0.6394726626828621,0.0983740512852338,1.7605660026861791,1.930635967260588,-0.002086179097743245,3.5354091813657393,3.078486453961973,2.888888870953333,-0.06258462993920823,-0.16852363876098192,1.1873625152847156,-0.4885096135871454,-0.6450927947157626,-0.639638188202263,-0.6775098629065031,-0.6451118875706622,-0.6525164988953274,1.8948734245444765,1.51346050509595,-0.9127606860886456,,,,,,,,,,,,,,,,,,,,,,,,
2011-02-18 00:00:00-05:00,0.5854311289461684,0.594829230760006,0.5783252924069452,0.5874941349029541,1394412000,0.0,0.0,0.8506749630435098,1.1096835286171063,0.11485827211890011,0.17436808481825403,-0.18820671677370607,-0.16896718394300028,0.4553781782232446,0.9490822888408211,0.3419517579047311,0.949082288840821,0.0062543952108110295,-0.44541683030654233,-0.6391856056796957,-0.633172779532193,-0.6376902874774243,0.02791401934616455,0.9260828105562298,-0.6318440091522247,-0.6437741474508194,-0.637678763614093,-0.0019473967946529447,1.7492276052061715,1.9352584310811505,-0.06727610455625994,3.7502275018500195,3.2193049166154593,-0.16700701652251645,-0.05334316725851124,0.047788591440897116,1.0077344620726185,-0.48367657029346617,-0.6451383642068146,-0.6376902874774243,-0.6750857336913303,-0.6419448304360922,-0.650170356332083,1.875217034157477,1.3283855770137387,-0.9980240414032131,,,,,,,,,,,,,,,,,,,,,,,,
2011-02-22 00:00:00-05:00,0.5682397456437245,0.569844288092819,0.5301889723843848,0.5320227742195129,1396648000,0.0,0.0,-0.2489254344524607,0.0870245541242998,0.07574451387291695,0.1559658590460493,-0.2682114370545754,-1.0827677794406343,-0.40308848150373366,-1.1329548881827323,0.28956462466535093,-1.1329548881827323,-0.014757323706729938,-0.41785112097350036,-0.6396139941181291,-0.6345586167452696,-0.6385585641055768,0.06502137673573524,-0.9367351627024547,-0.6323205120024823,-0.6438802696952475,-0.6379758465378724,-0.09442027994475943,1.5929468448908501,2.2016125111537317,-0.13257056488203628,3.9407016792644938,3.0773937249762318,-0.08919197972311027,-0.12894592773935332,-0.677499403156628,0.39573791740709446,-0.4805677728187896,-0.6467212621866233,-0.6385585641055768,-0.6731616362374101,-0.6435098133271872,-0.6500521724930122,1.661873637771586,0.7524599770186038,0.2778696502106655,,,,,,,,,,,,,,,,,,,,,,,,
2011-02-23 00:00:00-05:00,0.5320228419864202,0.5370656747114444,0.499244156020587,0.5068084597587585,1491604000,0.0,0.0,-0.6331422170417625,-0.2928741590115872,0.01917305761452499,0.12933981617783083,-0.38388846312822267,-1.8325255166131569,-0.5892131714007975,-1.6005875941905803,-0.6390128255072047,-1.6005875941905803,-0.04167001836251164,-0.4111498592336575,-0.6385386387436184,-0.6381500381296417,-0.6396210573005194,0.24829336974628885,-1.5877398073858853,-0.6329853947805361,-0.6452715985274575,-0.6389927719054228,-0.047393299089017904,1.6639839881334744,2.2815623944880823,-0.20230429750455053,4.111654407806475,3.1643881922305437,0.7031136716916165,-0.18232888811716977,-0.7058482113372065,0.11181333800509861,-0.4784963705739167,-0.6487255143538545,-0.6396210573005194,-0.6715117512086588,-0.6467634889382415,-0.6508764590315109,1.3883049237595135,0.4278503534047274,0.9709953100540495,,,,,,,,,,,,,,,,,,,,,,,,
2011-02-24 00:00:00-05:00,0.5093299842598441,0.528126145213686,0.5056624886450284,0.5191865563392639,1246120000,0.0,0.0,-0.4291008787433251,-0.12485933124084225,-0.015756957424373136,0.10068870160169296,-0.4123733224123074,-1.1297176286882644,-0.19729943592418092,-1.1832223292909199,-1.4027007341113005,-1.1832223292909196,-0.07570764377829108,-0.4198214954789467,-0.6387637860123506,-0.6402376331470095,-0.640700682882587,0.3222103460447861,-1.103525955232392,-0.6340473582131927,-0.6464369291601875,-0.6401049110885884,0.024423618710700534,1.6660324992341868,2.25736581336483,-0.14404714688309372,4.098720294568033,3.2012409286379486,-0.27400772102200804,-0.16715952838075002,-0.6438817578488492,0.18859627040069474,-0.47672574496764064,-0.6494543241710403,-0.640700682882587,-0.669649868090783,-0.6485693976771609,-0.6511813116863279,1.1342768321768744,0.24797481537556915,0.7638206669944585,,,,,,,,,,,,,,,,,,,,,,,,
2011-02-25 00:00:00-05:00,0.5331688829403137,0.5386701794580413,0.5258337844829226,0.5299597978591919,775652000,0.0,0.0,-0.2546580225617449,0.01855172776628187,-0.03481364848076074,0.07375773378285314,-0.38817756769508316,-0.5637444666038921,-0.04342860636512278,-0.819969645685733,-1.2906046277510828,-0.8199696456857329,-0.11442873403795027,-0.43076380084093624,-0.6392960556253843,-0.6412885771639176,-0.6414718438004379,0.3432088176256228,-0.7283825678163487,-0.6349763435889422,-0.6469655537630776,-0.6408399890612054,0.020750232047395567,1.6976524037899077,2.25839930359764,-0.1077847681444215,3.988862714928145,3.226658269105662,-1.2315101489070734,-0.18368299634203536,-0.7134947152959843,0.21174172094586932,-0.475387616104133,-0.6491126847603489,-0.6414718438004379,-0.6676842934141809,-0.6492730802355147,-0.6510646367309023,0.9117365043184468,0.4070125726291884,0.588916954573326,,,,,,,,,,,,,,,,,,,,,,,,
2011-02-28 00:00:00-05:00,0.5386700585970783,0.5388993179447422,0.5074959791236163,0.5194154977798462,903696000,0.0,0.0,-0.4296072144914482,-0.1456877206982467,-0.06087964873930187,0.046727923019602935,-0.38956790234434163,-0.512054229038253,-0.1275326478101801,-1.175502870618605,-1.1383599340221613,-1.1755028706186048,-0.18483121801155544,-0.4293646316157708,-0.6391950511088822,-0.6427785889618753,-0.6421002075935919,0.4068048876242099,-0.9829247911088084,-0.6358443933301628,-0.6474529197256566,-0.6415236602794663,-0.019896415014761692,1.6737123832159486,2.2552499506162067,-0.1500333108112658,3.801202736929118,3.1855842114394126,-0.6682159590439548,-0.1966671375708241,-0.6711841665622906,0.12361544769955783,-0.4740727589961778,-0.6500351079119253,-0.6421002075935919,-0.6657509803975082,-0.6506753788620177,-0.651347072323348,0.7158247649615039,0.1512243504133096,0.9247446482032908,,,,,,,,,,,,,,,,,,,,,,,,
2011-03-01 00:00:00-05:00,0.5203324344143916,0.5269798632916075,0.4962641894817352,0.4962641894817352,988448000,0.0,0.0,-0.7890826626807844,-0.4877181229875594,-0.10376865931262191,0.01607899244548894,-0.44047480017988233,-0.7985478066046149,-1.2351689017205008,-1.855641156984364,-1.379187686239456,-1.855641156984364,-0.22802463276223636,-0.4287323087153427,-0.6383791616346081,-0.6465732781005304,-0.643396909016913,0.5919366681974254,-1.4729013843434358,-0.6365443699932235,-0.6487872629995582,-0.6425310672140115,-0.04457184738820341,1.768361124304555,2.326377287416057,-0.196244080253597,3.6778837935748254,3.236800616741219,-0.589080702022192,-0.25562635241552834,-0.9709420491356577,-0.03254018745039508,-0.4730366686867927,-0.6516977280713978,-0.643396909016913,-0.6640550106642947,-0.6536335324181417,-0.6524659072108606,0.5661128064744042,-0.07994251042183415,1.0078596578666008,,,,,,,,,,,,,,,,,,,,,,,,
2011-03-02 00:00:00-05:00,0.4955764773009669,0.5049745806570797,0.4641731920637637,0.4756342470645904,1718140000,0.0,0.0,-1.076860680694236,-0.7684456715482566,-0.15702367345990834,-0.019646539412870277,-0.511882776824669,-1.562944888155025,-1.3102872461472985,-1.5718462766543468,-1.6484733628496815,-1.571846276654347,-0.26149448386267166,-0.4183639061842292,-0.6372696862467132,-0.6525221780813663,-0.6455218931787265,0.879184563767886,-1.7307850912504508,-0.6377928707263517,-0.6514127062114132,-0.6444468462126873,-0.04157048373506311,1.7942499724689775,2.3879657732290047,-0.27656856005389696,4.020250594825256,3.4654990783998536,0.00019971924670310787,-0.300535153502249,-1.2097982455700698,-0.24221511243043592,-0.4723055254808084,-0.6537475334432296,-0.6455218931787265,-0.6625848638623126,-0.6577152376923614,-0.654265816716144,0.5085213851898135,-0.3576040473011979,1.6581823974451402,,,,,,,,,,,,,,,,,,,,,,,,
2011-03-03 00:00:00-05:00,0.486637095527833,0.4893877720439059,0.4639441782221815,0.4783851206302643,1593704000,0.0,0.0,-1.022110858413917,-0.7256325652349739,-0.19622734105615544,-0.05647654465429741,-0.5274184088601539,-1.3386081650568666,-1.4270512549782441,-1.4986784488135474,-1.764219152323166,-1.4986784488135472,-0.2959325483968877,-0.42363027494877886,-0.6390307761941731,-0.6563025181092816,-0.6482123961391674,0.9684441213875378,-1.50323210516443,-0.6407128120530535,-0.6536588733385497,-0.6470405737923075,0.005783590190679311,1.6400632753967155,2.38427537583954,-0.20206156716876697,4.133667115177888,3.462723839087522,0.1687781843099229,-0.28768910069723624,-1.301899588599516,-0.18150378051611651,-0.4718151394097249,-0.6566058722924972,-0.6482123961391674,-0.6610732365420965,-0.6609584849203956,-0.6558305314752282,0.45558465735969217,-0.5164061115888411,1.3878282661558534,,,,,,,,,,,,,,,,,,,,,,,,
