date,cash,position,position_value,portfolio_value,borrow_cost,daily_return
2021-09-16 00:00:00-04:00,100000.0,0,0.0,100000.0,0,0.0
2021-09-17 00:00:00-04:00,100000.0,0,0.0,100000.0,0,0.0
2021-09-20 00:00:00-04:00,100000.0,0,0.0,100000.0,0,0.0
2021-09-21 00:00:00-04:00,100000.0,0,0.0,100000.0,0,0.0
2021-09-22 00:00:00-04:00,100000.0,0,0.0,100000.0,0,0.0
2021-09-23 00:00:00-04:00,100000.0,0,0.0,100000.0,0,0.0
2021-09-24 00:00:00-04:00,100000.0,0,0.0,100000.0,0,0.0
2021-09-27 00:00:00-04:00,100000.0,0,0.0,100000.0,0,0.0
2021-09-28 00:00:00-04:00,100000.0,0,0.0,100000.0,0,0.0
2021-09-29 00:00:00-04:00,100000.0,0,0.0,100000.0,0,0.0
2021-09-30 00:00:00-04:00,100000.0,0,0.0,100000.0,0,0.0
2021-10-01 00:00:00-04:00,100000.0,0,0.0,100000.0,0,0.0
2021-10-04 00:00:00-04:00,100000.0,0,0.0,100000.0,0,0.0
2021-10-05 00:00:00-04:00,100000.0,0,0.0,100000.0,0,0.0
2021-10-06 00:00:00-04:00,100000.0,0,0.0,100000.0,0,0.0
2021-10-07 00:00:00-04:00,100000.0,0,0.0,100000.0,0,0.0
2021-10-08 00:00:00-04:00,100000.0,0,0.0,100000.0,0,0.0
2021-10-11 00:00:00-04:00,100000.0,0,0.0,100000.0,0,0.0
2021-10-12 00:00:00-04:00,100000.0,0,0.0,100000.0,0,0.0
2021-10-13 00:00:00-04:00,100000.0,0,0.0,100000.0,0,0.0
2021-10-14 00:00:00-04:00,100000.0,0,0.0,100000.0,0,0.0
2021-10-15 00:00:00-04:00,100000.0,0,0.0,100000.0,0,0.0
2021-10-18 00:00:00-04:00,100000.0,0,0.0,100000.0,0,0.0
2021-10-19 00:00:00-04:00,100000.0,0,0.0,100000.0,0,0.0
2021-10-20 00:00:00-04:00,100000.0,0,0.0,100000.0,0,0.0
2021-10-21 00:00:00-04:00,100000.0,0,0.0,100000.0,0,0.0
2021-10-22 00:00:00-04:00,100000.0,0,0.0,100000.0,0,0.0
2021-10-25 00:00:00-04:00,100000.0,0,0.0,100000.0,0,0.0
2021-10-26 00:00:00-04:00,100000.0,0,0.0,100000.0,0,0.0
2021-10-27 00:00:00-04:00,100000.0,0,0.0,100000.0,0,0.0
2021-10-28 00:00:00-04:00,100000.0,0,0.0,100000.0,0,0.0
2021-10-29 00:00:00-04:00,100000.0,0,0.0,100000.0,0,0.0
2021-11-01 00:00:00-04:00,100000.0,0,0.0,100000.0,0,0.0
2021-11-02 00:00:00-04:00,100000.0,0,0.0,100000.0,0,0.0
2021-11-03 00:00:00-04:00,100000.0,0,0.0,100000.0,0,0.0
2021-11-04 00:00:00-04:00,100000.0,0,0.0,100000.0,0,0.0
2021-11-05 00:00:00-04:00,100000.0,0,0.0,100000.0,0,0.0
2021-11-08 00:00:00-05:00,100000.0,0,0.0,100000.0,0,0.0
2021-11-09 00:00:00-05:00,100000.0,0,0.0,100000.0,0,0.0
2021-11-10 00:00:00-05:00,100000.0,0,0.0,100000.0,0,0.0
2021-11-11 00:00:00-05:00,100000.0,0,0.0,100000.0,0,0.0
2021-11-12 00:00:00-05:00,100000.0,0,0.0,100000.0,0,0.0
2021-11-15 00:00:00-05:00,100000.0,0,0.0,100000.0,0,0.0
2021-11-16 00:00:00-05:00,100000.0,0,0.0,100000.0,0,0.0
2021-11-17 00:00:00-05:00,100000.0,0,0.0,100000.0,0,0.0
2021-11-18 00:00:00-05:00,100000.0,0,0.0,100000.0,0,0.0
2021-11-19 00:00:00-05:00,100000.0,0,0.0,100000.0,0,0.0
2021-11-22 00:00:00-05:00,100000.0,0,0.0,100000.0,0,0.0
2021-11-23 00:00:00-05:00,100000.0,0,0.0,100000.0,0,0.0
2021-11-24 00:00:00-05:00,100000.0,0,0.0,100000.0,0,0.0
2021-11-26 00:00:00-05:00,100000.0,0,0.0,100000.0,0,0.0
2021-11-29 00:00:00-05:00,100000.0,0,0.0,100000.0,0,0.0
2021-11-30 00:00:00-05:00,100000.0,0,0.0,100000.0,0,0.0
2021-12-01 00:00:00-05:00,100000.0,0,0.0,100000.0,0,0.0
2021-12-02 00:00:00-05:00,100000.0,0,0.0,100000.0,0,0.0
2021-12-03 00:00:00-05:00,100000.0,0,0.0,100000.0,0,0.0
2021-12-06 00:00:00-05:00,100000.0,0,0.0,100000.0,0,0.0
2021-12-07 00:00:00-05:00,100000.0,0,0.0,100000.0,0,0.0
2021-12-08 00:00:00-05:00,100000.0,0,0.0,100000.0,0,0.0
2021-12-09 00:00:00-05:00,100000.0,0,0.0,100000.0,0,0.0
2021-12-10 00:00:00-05:00,100000.0,0,0.0,100000.0,0,0.0
2021-12-13 00:00:00-05:00,100000.0,0,0.0,100000.0,0,0.0
2021-12-14 00:00:00-05:00,100000.0,0,0.0,100000.0,0,0.0
2021-12-15 00:00:00-05:00,100000.0,0,0.0,100000.0,0,0.0
2021-12-16 00:00:00-05:00,100000.0,0,0.0,100000.0,0,0.0
2021-12-17 00:00:00-05:00,100000.0,0,0.0,100000.0,0,0.0
2021-12-20 00:00:00-05:00,100000.0,0,0.0,100000.0,0,0.0
2021-12-21 00:00:00-05:00,100000.0,0,0.0,100000.0,0,0.0
2021-12-22 00:00:00-05:00,100000.0,0,0.0,100000.0,0,0.0
2021-12-23 00:00:00-05:00,100000.0,0,0.0,100000.0,0,0.0
2021-12-27 00:00:00-05:00,100000.0,0,0.0,100000.0,0,0.0
2021-12-28 00:00:00-05:00,100000.0,0,0.0,100000.0,0,0.0
2021-12-29 00:00:00-05:00,100000.0,0,0.0,100000.0,0,0.0
2021-12-30 00:00:00-05:00,100000.0,0,0.0,100000.0,0,0.0
2021-12-31 00:00:00-05:00,100000.0,0,0.0,100000.0,0,0.0
2022-01-03 00:00:00-05:00,100000.0,0,0.0,100000.0,0,0.0
2022-01-04 00:00:00-05:00,100000.0,0,0.0,100000.0,0,0.0
2022-01-05 00:00:00-05:00,100000.0,0,0.0,100000.0,0,0.0
2022-01-06 00:00:00-05:00,100000.0,0,0.0,100000.0,0,0.0
2022-01-07 00:00:00-05:00,100000.0,0,0.0,100000.0,0,0.0
2022-01-10 00:00:00-05:00,100000.0,0,0.0,100000.0,0,0.0
2022-01-11 00:00:00-05:00,100000.0,0,0.0,100000.0,0,0.0
2022-01-12 00:00:00-05:00,100000.0,0,0.0,100000.0,0,0.0
2022-01-13 00:00:00-05:00,100000.0,0,0.0,100000.0,0,0.0
2022-01-14 00:00:00-05:00,100000.0,0,0.0,100000.0,0,0.0
2022-01-18 00:00:00-05:00,100000.0,0,0.0,100000.0,0,0.0
2022-01-19 00:00:00-05:00,100000.0,0,0.0,100000.0,0,0.0
2022-01-20 00:00:00-05:00,100000.0,0,0.0,100000.0,0,0.0
2022-01-21 00:00:00-05:00,100000.0,0,0.0,100000.0,0,0.0
2022-01-24 00:00:00-05:00,100000.0,0,0.0,100000.0,0,0.0
2022-01-25 00:00:00-05:00,100000.0,0,0.0,100000.0,0,0.0
2022-01-26 00:00:00-05:00,100000.0,0,0.0,100000.0,0,0.0
2022-01-27 00:00:00-05:00,100000.0,0,0.0,100000.0,0,0.0
2022-01-28 00:00:00-05:00,100000.0,0,0.0,100000.0,0,0.0
2022-01-31 00:00:00-05:00,100000.0,0,0.0,100000.0,0,0.0
2022-02-01 00:00:00-05:00,100000.0,0,0.0,100000.0,0,0.0
2022-02-02 00:00:00-05:00,100000.0,0,0.0,100000.0,0,0.0
2022-02-03 00:00:00-05:00,100000.0,0,0.0,100000.0,0,0.0
2022-02-04 00:00:00-05:00,100000.0,0,0.0,100000.0,0,0.0
2022-02-07 00:00:00-05:00,100000.0,0,0.0,100000.0,0,0.0
2022-02-08 00:00:00-05:00,100000.0,0,0.0,100000.0,0,0.0
2022-02-09 00:00:00-05:00,100000.0,0,0.0,100000.0,0,0.0
2022-02-10 00:00:00-05:00,100000.0,0,0.0,100000.0,0,0.0
2022-02-11 00:00:00-05:00,100000.0,0,0.0,100000.0,0,0.0
2022-02-14 00:00:00-05:00,100000.0,0,0.0,100000.0,0,0.0
2022-02-15 00:00:00-05:00,100000.0,0,0.0,100000.0,0,0.0
2022-02-16 00:00:00-05:00,100000.0,0,0.0,100000.0,0,0.0
2022-02-17 00:00:00-05:00,100000.0,0,0.0,100000.0,0,0.0
2022-02-18 00:00:00-05:00,100000.0,0,0.0,100000.0,0,0.0
2022-02-22 00:00:00-05:00,89995.38809029579,428,0.0,100000.0,0,0.0
2022-02-23 00:00:00-05:00,99547.0769152832,0,9563.643379211428,99559.03146950722,0,-0.004409685304927802
2022-02-24 00:00:00-05:00,89602.93460221292,419,0.0,99547.0769152832,0,-0.00012007503535904629
2022-02-25 00:00:00-05:00,89602.93460221292,419,10102.774353027344,99705.70895524026,0,0.0015935379005860284
2022-02-28 00:00:00-05:00,89602.93460221292,419,10198.127605438232,99801.06220765115,0,0.0009563469675912817
2022-03-01 00:00:00-05:00,89602.93460221292,419,9818.39047431946,99421.32507653238,0,-0.003804940776368393
2022-03-02 00:00:00-05:00,89602.93460221292,419,10130.848714828491,99733.78331704141,0,0.003142768820155073
2022-03-03 00:00:00-05:00,89602.93460221292,419,9919.19892311096,99522.13352532388,0,-0.0021221474276647
2022-03-04 00:00:00-05:00,99184.7147904253,0,9593.77240371704,99196.70700592996,0,-0.0032698909063391124
2022-03-07 00:00:00-05:00,89260.59977476358,465,0.0,99184.7147904253,0,-0.00012089328231368324
2022-03-08 00:00:00-05:00,89260.59977476358,465,9986.92706108093,99247.52683584452,0,0.0006332835210740573
2022-03-09 00:00:00-05:00,99930.48166124582,0,10683.235931396483,99943.83570616007,0,0.007015881327373075
2022-03-10 00:00:00-05:00,89942.90110020875,441,0.0,99930.48166124582,0,-0.00013361549334078848
2022-03-11 00:00:00-05:00,99660.1966359186,0,9729.457357406616,99672.35845761537,0,-0.0025830277142611102
2022-03-14 00:00:00-04:00,89682.3457663679,468,0.0,99660.1966359186,0,-0.00012201799862032736
2022-03-15 00:00:00-04:00,100401.93261765002,0,10733.003105163572,100415.34887153147,0,0.007577270175089135
2022-03-16 00:00:00-04:00,90363.19084530829,410,0.0,100401.93261765002,0,-0.00013360760115088688
2022-03-17 00:00:00-04:00,90363.19084530829,410,10136.720733642578,100499.91157895087,0,0.0009758672840887161
2022-03-18 00:00:00-04:00,101176.86527744292,0,10827.208442687988,101190.39928799628,0,0.006870530512884887
2022-03-21 00:00:00-04:00,91049.33893590688,379,0.0,101176.86527744292,0,-0.00013374797064324984
2022-03-22 00:00:00-04:00,91049.33893590688,379,10035.428987503052,101084.76792340993,0,-0.0009102609947485574
2022-03-23 00:00:00-04:00,100735.90875904083,0,9698.693189620972,100748.03212552785,0,-0.0033312219516319352
2022-03-24 00:00:00-04:00,90662.84335111141,358,0.0,100735.90875904083,0,-0.0001203335313976206
2022-03-25 00:00:00-04:00,90662.84335111141,358,9896.80569076538,100559.6490418768,0,-0.0017497208228463013
2022-03-28 00:00:00-04:00,90662.84335111141,358,10085.149547576902,100747.99289868832,0,0.0018729565845350127
2022-03-29 00:00:00-04:00,90662.84335111141,358,10241.327976226807,100904.17132733822,0,0.0015501889829900861
2022-03-30 00:00:00-04:00,90662.84335111141,358,9896.091449737549,100558.93480084896,0,-0.0034214296787522525
2022-03-31 00:00:00-04:00,100402.36059236526,0,9751.706874847412,100414.55022595882,0,-0.0014358204487356918
2022-04-01 00:00:00-04:00,100402.36059236526,0,0.0,100402.36059236526,0,-0.00012139310056291652
2022-04-04 00:00:00-04:00,100402.36059236526,0,0.0,100402.36059236526,0,0.0
2022-04-05 00:00:00-04:00,100402.36059236526,0,0.0,100402.36059236526,0,0.0
2022-04-06 00:00:00-04:00,100402.36059236526,0,0.0,100402.36059236526,0,0.0
2022-04-07 00:00:00-04:00,100402.36059236526,0,0.0,100402.36059236526,0,0.0
2022-04-08 00:00:00-04:00,100402.36059236526,0,0.0,100402.36059236526,0,0.0
2022-04-11 00:00:00-04:00,100402.36059236526,0,0.0,100402.36059236526,0,0.0
2022-04-12 00:00:00-04:00,100402.36059236526,0,0.0,100402.36059236526,0,0.0
2022-04-13 00:00:00-04:00,100402.36059236526,0,0.0,100402.36059236526,0,0.0
2022-04-14 00:00:00-04:00,100402.36059236526,0,0.0,100402.36059236526,0,0.0
2022-04-18 00:00:00-04:00,100402.36059236526,0,0.0,100402.36059236526,0,0.0
2022-04-19 00:00:00-04:00,90351.29190145254,453,0.0,100402.36059236526,0,0.0
2022-04-20 00:00:00-04:00,100053.87419280052,0,9714.72569847107,100066.01759992361,0,-0.0033499510415617717
2022-04-21 00:00:00-04:00,90047.70980017661,496,0.0,100053.87419280052,0,-0.00012135395626156065
2022-04-22 00:00:00-04:00,99698.54156256675,0,9662.910400390625,99710.62020056724,0,-0.0034306916648908503
2022-04-25 00:00:00-04:00,99698.54156256675,0,0.0,99698.54156256675,0,-0.00012113692579773794
2022-04-26 00:00:00-04:00,99698.54156256675,0,0.0,99698.54156256675,0,0.0
2022-04-27 00:00:00-04:00,99698.54156256675,0,0.0,99698.54156256675,0,0.0
2022-04-28 00:00:00-04:00,99698.54156256675,0,0.0,99698.54156256675,0,0.0
2022-04-29 00:00:00-04:00,99698.54156256675,0,0.0,99698.54156256675,0,0.0
2022-05-02 00:00:00-04:00,99698.54156256675,0,0.0,99698.54156256675,0,0.0
2022-05-03 00:00:00-04:00,99698.54156256675,0,0.0,99698.54156256675,0,0.0
2022-05-04 00:00:00-04:00,99698.54156256675,0,0.0,99698.54156256675,0,0.0
2022-05-05 00:00:00-04:00,99698.54156256675,0,0.0,99698.54156256675,0,0.0
2022-05-06 00:00:00-04:00,99698.54156256675,0,0.0,99698.54156256675,0,0.0
2022-05-09 00:00:00-04:00,99698.54156256675,0,0.0,99698.54156256675,0,0.0
2022-05-10 00:00:00-04:00,99698.54156256675,0,0.0,99698.54156256675,0,0.0
2022-05-11 00:00:00-04:00,99698.54156256675,0,0.0,99698.54156256675,0,0.0
2022-05-12 00:00:00-04:00,99698.54156256675,0,0.0,99698.54156256675,0,0.0
2022-05-13 00:00:00-04:00,99698.54156256675,0,0.0,99698.54156256675,0,0.0
2022-05-16 00:00:00-04:00,99698.54156256675,0,0.0,99698.54156256675,0,0.0
2022-05-17 00:00:00-04:00,99698.54156256675,0,0.0,99698.54156256675,0,0.0
2022-05-18 00:00:00-04:00,99698.54156256675,0,0.0,99698.54156256675,0,0.0
2022-05-19 00:00:00-04:00,99698.54156256675,0,0.0,99698.54156256675,0,0.0
2022-05-20 00:00:00-04:00,99698.54156256675,0,0.0,99698.54156256675,0,0.0
2022-05-23 00:00:00-04:00,99698.54156256675,0,0.0,99698.54156256675,0,0.0
2022-05-24 00:00:00-04:00,99698.54156256675,0,0.0,99698.54156256675,0,0.0
2022-05-25 00:00:00-04:00,99698.54156256675,0,0.0,99698.54156256675,0,0.0
2022-05-26 00:00:00-04:00,99698.54156256675,0,0.0,99698.54156256675,0,0.0
2022-05-27 00:00:00-04:00,99698.54156256675,0,0.0,99698.54156256675,0,0.0
2022-05-31 00:00:00-04:00,99698.54156256675,0,0.0,99698.54156256675,0,0.0
2022-06-01 00:00:00-04:00,99698.54156256675,0,0.0,99698.54156256675,0,0.0
2022-06-02 00:00:00-04:00,99698.54156256675,0,0.0,99698.54156256675,0,0.0
2022-06-03 00:00:00-04:00,99698.54156256675,0,0.0,99698.54156256675,0,0.0
2022-06-06 00:00:00-04:00,99698.54156256675,0,0.0,99698.54156256675,0,0.0
2022-06-07 00:00:00-04:00,99698.54156256675,0,0.0,99698.54156256675,0,0.0
2022-06-08 00:00:00-04:00,99698.54156256675,0,0.0,99698.54156256675,0,0.0
2022-06-09 00:00:00-04:00,99698.54156256675,0,0.0,99698.54156256675,0,0.0
2022-06-10 00:00:00-04:00,99698.54156256675,0,0.0,99698.54156256675,0,0.0
2022-06-13 00:00:00-04:00,99698.54156256675,0,0.0,99698.54156256675,0,0.0
2022-06-14 00:00:00-04:00,99698.54156256675,0,0.0,99698.54156256675,0,0.0
2022-06-15 00:00:00-04:00,99698.54156256675,0,0.0,99698.54156256675,0,0.0
2022-06-16 00:00:00-04:00,99698.54156256675,0,0.0,99698.54156256675,0,0.0
2022-06-17 00:00:00-04:00,99698.54156256675,0,0.0,99698.54156256675,0,0.0
2022-06-21 00:00:00-04:00,99698.54156256675,0,0.0,99698.54156256675,0,0.0
2022-06-22 00:00:00-04:00,99698.54156256675,0,0.0,99698.54156256675,0,0.0
2022-06-23 00:00:00-04:00,89722.64808512687,615,0.0,99698.54156256675,0,0.0
2022-06-24 00:00:00-04:00,100226.2276326394,0,10516.725454330444,100239.37353945732,0,0.005424672903075134
2022-06-27 00:00:00-04:00,90191.66770728587,595,0.0,100226.2276326394,0,-0.00013114514141232547
2022-06-28 00:00:00-04:00,99674.85779211282,0,9495.058908462524,99686.7266157484,0,-0.005382832713892505
2022-06-29 00:00:00-04:00,89699.37434194802,642,0.0,99674.85779211282,0,-0.00011906122347993264
2022-06-30 00:00:00-04:00,99404.74067787646,0,9717.513227462769,99416.88756941078,0,-0.0025881172887155524
2022-07-01 00:00:00-04:00,89458.9590463352,685,0.0,99404.74067787646,0,-0.00012218137010022723
2022-07-05 00:00:00-04:00,89458.9590463352,685,10234.996547698976,99693.95559403418,0,0.002909468041317309
2022-07-06 00:00:00-04:00,89458.9590463352,685,10348.539562225342,99807.49860856055,0,0.0011389157331536115
2022-07-07 00:00:00-04:00,100291.87296693443,0,10846.472010612488,100305.4310569477,0,0.004988928240151624
2022-07-08 00:00:00-04:00,90253.07662015795,634,0.0,100291.87296693443,0,-0.00013516805491387007
2022-07-11 00:00:00-04:00,99833.07802114844,0,9591.991390228271,99845.06801038623,0,-0.004455046489115988
2022-07-12 00:00:00-04:00,99833.07802114844,0,0.0,99833.07802114844,0,-0.00012008594391998972
2022-07-13 00:00:00-04:00,99833.07802114844,0,0.0,99833.07802114844,0,0.0
2022-07-14 00:00:00-04:00,99833.07802114844,0,0.0,99833.07802114844,0,0.0
2022-07-15 00:00:00-04:00,99833.07802114844,0,0.0,99833.07802114844,0,0.0
2022-07-18 00:00:00-04:00,99833.07802114844,0,0.0,99833.07802114844,0,0.0
2022-07-19 00:00:00-04:00,99833.07802114844,0,0.0,99833.07802114844,0,0.0
2022-07-20 00:00:00-04:00,99833.07802114844,0,0.0,99833.07802114844,0,0.0
2022-07-21 00:00:00-04:00,99833.07802114844,0,0.0,99833.07802114844,0,0.0
2022-07-22 00:00:00-04:00,99833.07802114844,0,0.0,99833.07802114844,0,0.0
2022-07-25 00:00:00-04:00,99833.07802114844,0,0.0,99833.07802114844,0,0.0
2022-07-26 00:00:00-04:00,99833.07802114844,0,0.0,99833.07802114844,0,0.0
2022-07-27 00:00:00-04:00,99833.07802114844,0,0.0,99833.07802114844,0,0.0
2022-07-28 00:00:00-04:00,99833.07802114844,0,0.0,99833.07802114844,0,0.0
2022-07-29 00:00:00-04:00,99833.07802114844,0,0.0,99833.07802114844,0,0.0
2022-08-01 00:00:00-04:00,99833.07802114844,0,0.0,99833.07802114844,0,0.0
2022-08-02 00:00:00-04:00,99833.07802114844,0,0.0,99833.07802114844,0,0.0
2022-08-03 00:00:00-04:00,99833.07802114844,0,0.0,99833.07802114844,0,0.0
2022-08-04 00:00:00-04:00,99833.07802114844,0,0.0,99833.07802114844,0,0.0
2022-08-05 00:00:00-04:00,99833.07802114844,0,0.0,99833.07802114844,0,0.0
2022-08-08 00:00:00-04:00,99833.07802114844,0,0.0,99833.07802114844,0,0.0
2022-08-09 00:00:00-04:00,99833.07802114844,0,0.0,99833.07802114844,0,0.0
2022-08-10 00:00:00-04:00,99833.07802114844,0,0.0,99833.07802114844,0,0.0
2022-08-11 00:00:00-04:00,99833.07802114844,0,0.0,99833.07802114844,0,0.0
2022-08-12 00:00:00-04:00,99833.07802114844,0,0.0,99833.07802114844,0,0.0
2022-08-15 00:00:00-04:00,99833.07802114844,0,0.0,99833.07802114844,0,0.0
2022-08-16 00:00:00-04:00,99833.07802114844,0,0.0,99833.07802114844,0,0.0
2022-08-17 00:00:00-04:00,99833.07802114844,0,0.0,99833.07802114844,0,0.0
2022-08-18 00:00:00-04:00,99833.07802114844,0,0.0,99833.07802114844,0,0.0
2022-08-19 00:00:00-04:00,99833.07802114844,0,0.0,99833.07802114844,0,0.0
2022-08-22 00:00:00-04:00,99833.07802114844,0,0.0,99833.07802114844,0,0.0
2022-08-23 00:00:00-04:00,99833.07802114844,0,0.0,99833.07802114844,0,0.0
2022-08-24 00:00:00-04:00,99833.07802114844,0,0.0,99833.07802114844,0,0.0
2022-08-25 00:00:00-04:00,99833.07802114844,0,0.0,99833.07802114844,0,0.0
2022-08-26 00:00:00-04:00,99833.07802114844,0,0.0,99833.07802114844,0,0.0
2022-08-29 00:00:00-04:00,99833.07802114844,0,0.0,99833.07802114844,0,0.0
2022-08-30 00:00:00-04:00,99833.07802114844,0,0.0,99833.07802114844,0,0.0
2022-08-31 00:00:00-04:00,99833.07802114844,0,0.0,99833.07802114844,0,0.0
2022-09-01 00:00:00-04:00,99833.07802114844,0,0.0,99833.07802114844,0,0.0
2022-09-02 00:00:00-04:00,99833.07802114844,0,0.0,99833.07802114844,0,0.0
2022-09-06 00:00:00-04:00,99833.07802114844,0,0.0,99833.07802114844,0,0.0
2022-09-07 00:00:00-04:00,99833.07802114844,0,0.0,99833.07802114844,0,0.0
2022-09-08 00:00:00-04:00,99833.07802114844,0,0.0,99833.07802114844,0,0.0
2022-09-09 00:00:00-04:00,99833.07802114844,0,0.0,99833.07802114844,0,0.0
2022-09-12 00:00:00-04:00,99833.07802114844,0,0.0,99833.07802114844,0,0.0
2022-09-13 00:00:00-04:00,99833.07802114844,0,0.0,99833.07802114844,0,0.0
2022-09-14 00:00:00-04:00,99833.07802114844,0,0.0,99833.07802114844,0,0.0
2022-09-15 00:00:00-04:00,99833.07802114844,0,0.0,99833.07802114844,0,0.0
2022-09-16 00:00:00-04:00,99833.07802114844,0,0.0,99833.07802114844,0,0.0
2022-09-19 00:00:00-04:00,99833.07802114844,0,0.0,99833.07802114844,0,0.0
2022-09-20 00:00:00-04:00,99833.07802114844,0,0.0,99833.07802114844,0,0.0
2022-09-21 00:00:00-04:00,99833.07802114844,0,0.0,99833.07802114844,0,0.0
2022-09-22 00:00:00-04:00,99833.07802114844,0,0.0,99833.07802114844,0,0.0
2022-09-23 00:00:00-04:00,99833.07802114844,0,0.0,99833.07802114844,0,0.0
2022-09-26 00:00:00-04:00,99833.07802114844,0,0.0,99833.07802114844,0,0.0
2022-09-27 00:00:00-04:00,99833.07802114844,0,0.0,99833.07802114844,0,0.0
2022-09-28 00:00:00-04:00,99833.07802114844,0,0.0,99833.07802114844,0,0.0
2022-09-29 00:00:00-04:00,99833.07802114844,0,0.0,99833.07802114844,0,0.0
2022-09-30 00:00:00-04:00,99833.07802114844,0,0.0,99833.07802114844,0,0.0
2022-10-03 00:00:00-04:00,99833.07802114844,0,0.0,99833.07802114844,0,0.0
2022-10-04 00:00:00-04:00,99833.07802114844,0,0.0,99833.07802114844,0,0.0
2022-10-05 00:00:00-04:00,99833.07802114844,0,0.0,99833.07802114844,0,0.0
2022-10-06 00:00:00-04:00,99833.07802114844,0,0.0,99833.07802114844,0,0.0
2022-10-07 00:00:00-04:00,99833.07802114844,0,0.0,99833.07802114844,0,0.0
2022-10-10 00:00:00-04:00,99833.07802114844,0,0.0,99833.07802114844,0,0.0
2022-10-11 00:00:00-04:00,99833.07802114844,0,0.0,99833.07802114844,0,0.0
2022-10-12 00:00:00-04:00,99833.07802114844,0,0.0,99833.07802114844,0,0.0
2022-10-13 00:00:00-04:00,99833.07802114844,0,0.0,99833.07802114844,0,0.0
2022-10-14 00:00:00-04:00,99833.07802114844,0,0.0,99833.07802114844,0,0.0
2022-10-17 00:00:00-04:00,99833.07802114844,0,0.0,99833.07802114844,0,0.0
2022-10-18 00:00:00-04:00,99833.07802114844,0,0.0,99833.07802114844,0,0.0
2022-10-19 00:00:00-04:00,99833.07802114844,0,0.0,99833.07802114844,0,0.0
2022-10-20 00:00:00-04:00,99833.07802114844,0,0.0,99833.07802114844,0,0.0
2022-10-21 00:00:00-04:00,99833.07802114844,0,0.0,99833.07802114844,0,0.0
2022-10-24 00:00:00-04:00,99833.07802114844,0,0.0,99833.07802114844,0,0.0
2022-10-25 00:00:00-04:00,99833.07802114844,0,0.0,99833.07802114844,0,0.0
2022-10-26 00:00:00-04:00,99833.07802114844,0,0.0,99833.07802114844,0,0.0
2022-10-27 00:00:00-04:00,99833.07802114844,0,0.0,99833.07802114844,0,0.0
2022-10-28 00:00:00-04:00,99833.07802114844,0,0.0,99833.07802114844,0,0.0
2022-10-31 00:00:00-04:00,99833.07802114844,0,0.0,99833.07802114844,0,0.0
2022-11-01 00:00:00-04:00,99833.07802114844,0,0.0,99833.07802114844,0,0.0
2022-11-02 00:00:00-04:00,99833.07802114844,0,0.0,99833.07802114844,0,0.0
2022-11-03 00:00:00-04:00,99833.07802114844,0,0.0,99833.07802114844,0,0.0
